colour	x	y	fill
#00BFC4	0.0454545454545454	0.0454545454545455	#00BFC4
#00BFC4	0.498476596717066	0.261616161616162	#00BFC4
#00BFC4	0.468389381879118	0.44949494949495	#00BFC4
#00BFC4	0.096488555432837	0.0454545454545455	#00BFC4
#00BFC4	0.297768214190502	0.378787878787879	#00BFC4
#00BFC4	0.203126785238222	0.196969696969697	#00BFC4
#00BFC4	0.279868225616026	0.247474747474748	#00BFC4
#00BFC4	0.830578512396694	0.196969696969697	#00BFC4
#00BFC4	0.413927714514225	0.295959595959596	#00BFC4
#00BFC4	0.259492706706783	0.348484848484849	#00BFC4
#00BFC4	0.320428838024146	0.247474747474748	#00BFC4
#00BFC4	0.188654454050348	0.107070707070707	#00BFC4
#00BFC4	0.189416155691816	0.146464646464646	#00BFC4
#00BFC4	0.169802338424039	0.348484848484849	#00BFC4
#00BFC4	0.384983052138477	0.297979797979798	#00BFC4
#00BFC4	0.332616064287618	0.297979797979798	#00BFC4
#00BFC4	0.364226682408501	0.367676767676768	#00BFC4
#00BFC4	0.80791788856305	0.44949494949495	#00BFC4
#00BFC4	0.234546977948737	0.146464646464646	#00BFC4
#00BFC4	0.229595917279202	0.147474747474747	#00BFC4
#00BFC4	0.234546977948737	0.146464646464646	#00BFC4
#00BFC4	0.299291617473436	0.196969696969697	#00BFC4
#00BFC4	0.300624595346003	0.270707070707071	#00BFC4
#00BFC4	0.229976768099935	0.16969696969697	#00BFC4
#00BFC4	0.23968846402864	0.196969696969697	#00BFC4
#00BFC4	0.523422325475111	0.601010101010101	#00BFC4
#00BFC4	0.23264272384507	0.0555555555555556	#00BFC4
#00BFC4	0.560936131317363	0.256565656565657	#00BFC4
#00BFC4	0.242544845184141	0.295959595959596	#00BFC4
#00BFC4	0.296816087138668	0.196969696969697	#00BFC4
#00BFC4	0.17913318353201	0.146464646464646	#00BFC4
#00BFC4	0.408214952203222	0.235353535353535	#00BFC4
#00BFC4	0.504570209848802	0.146464646464646	#00BFC4
