colour	x	y	fill
#F8766D	0.310526716685074	0.0464646464646465	#F8766D
#F8766D	0.455250028563812	0.309090909090909	#F8766D
#F8766D	0.658433941425144	0.44949494949495	#F8766D
#F8766D	0.269394828045854	0.24949494949495	#F8766D
#F8766D	0.183703393380813	0.113131313131313	#F8766D
#F8766D	0.310145865864341	0.297979797979798	#F8766D
#F8766D	0.373367102106105	0.222222222222222	#F8766D
#F8766D	0.28729481662033	0.16969696969697	#F8766D
#F8766D	0.361179875842632	0.247474747474748	#F8766D
#F8766D	0.27377461248429	0.247474747474748	#F8766D
#F8766D	0.380984118520775	0.191919191919192	#F8766D
#F8766D	0.309384164222874	0.254545454545455	#F8766D
#F8766D	0.182941691739346	0.207070707070707	#F8766D
#F8766D	0.64986479795864	0.46969696969697	#F8766D
#F8766D	0.489907453250562	0.095959595959596	#F8766D
#F8766D	0.300243744525269	0.193939393939394	#F8766D
#F8766D	0.312050119968009	0.247474747474748	#F8766D
#F8766D	0.267490573942187	0.166666666666667	#F8766D
#F8766D	0.178752332711277	0.129292929292929	#F8766D
#F8766D	0.650245648779373	0.466666666666667	#F8766D
#F8766D	0.420211753056328	0.272727272727273	#F8766D
#F8766D	0.385363902959211	0.356565656565657	#F8766D
#F8766D	0.125052366987851	0.0454545454545455	#F8766D
#F8766D	0.476577674524889	0.348484848484849	#F8766D
#F8766D	0.316620329816811	0.297979797979798	#F8766D
#F8766D	0.189797006512549	0.095959595959596	#F8766D
#F8766D	0.223692729557832	0.126262626262626	#F8766D
#F8766D	0.445538332635107	0.239393939393939	#F8766D
#F8766D	0.242544845184141	0.114141414141414	#F8766D
#F8766D	0.224644856609666	0.198989898989899	#F8766D
#F8766D	0.554461667364893	0.368686868686869	#F8766D
#F8766D	0.263491640324485	0.146464646464646	#F8766D
#F8766D	0.203698061469322	0.146464646464646	#F8766D
#F8766D	0.372986251285371	0.23030303030303	#F8766D
#F8766D	0.199699127851621	0.095959595959596	#F8766D
#F8766D	0.220455497581597	0.146464646464646	#F8766D
#F8766D	0.334710743801653	0.272727272727273	#F8766D
#F8766D	0.149045968694063	0.0707070707070707	#F8766D
#F8766D	0.183703393380813	0.146464646464646	#F8766D
#F8766D	0.256445900140915	0.146464646464646	#F8766D
#F8766D	0.237593784514606	0.222222222222222	#F8766D
#F8766D	0.319667136382679	0.297979797979798	#F8766D
#F8766D	0.502094679514034	0.44949494949495	#F8766D
#F8766D	0.299862893704536	0.176767676767677	#F8766D
#F8766D	0.145999162128194	0.095959595959596	#F8766D
#F8766D	0.34194690939559	0.0818181818181818	#F8766D
#F8766D	0.213028906577294	0.109090909090909	#F8766D
#F8766D	0.555413794416727	0.463636363636364	#F8766D
#F8766D	0.463057470388849	0.323232323232323	#F8766D
#F8766D	0.241973568953041	0.208080808080808	#F8766D
#F8766D	0.295673534676467	0.146464646464646	#F8766D
#F8766D	0.291293750238032	0.247474747474748	#F8766D
#F8766D	0.669288189816049	0.416161616161616	#F8766D
#F8766D	0.344612865140724	0.247474747474748	#F8766D
