x	y	colour	group
0.0454545454545455	0.302707899317239	#F8766D	1
0.0640074211502783	0.302707899317239	#F8766D	1
0.0640074211502783	0.250493951423147	#F8766D	1
0.0825602968460111	0.250493951423147	#F8766D	1
0.0825602968460111	0.28510408559019	#F8766D	1
0.101113172541744	0.28510408559019	#F8766D	1
0.101113172541744	0.342805153863689	#F8766D	1
0.119666048237477	0.342805153863689	#F8766D	1
0.119666048237477	0.302359178466865	#F8766D	1
0.13821892393321	0.302359178466865	#F8766D	1
0.13821892393321	0.227588030183669	#F8766D	1
0.156771799628942	0.227588030183669	#F8766D	1
0.156771799628942	0.236801952656934	#F8766D	1
0.175324675324675	0.236801952656934	#F8766D	1
0.175324675324675	0.31491329422683	#F8766D	1
0.193877551020408	0.31491329422683	#F8766D	1
0.193877551020408	0.264743632477416	#F8766D	1
0.212430426716141	0.264743632477416	#F8766D	1
0.212430426716141	0.297744414061208	#F8766D	1
0.230983302411874	0.297744414061208	#F8766D	1
0.230983302411874	0.322372696734103	#F8766D	1
0.249536178107607	0.322372696734103	#F8766D	1
0.249536178107607	0.419706207837611	#F8766D	1
0.268089053803339	0.419706207837611	#F8766D	1
0.268089053803339	0.34704240180724	#F8766D	1
0.286641929499072	0.34704240180724	#F8766D	1
0.286641929499072	0.327446592846487	#F8766D	1
0.305194805194805	0.327446592846487	#F8766D	1
0.305194805194805	0.337231792591258	#F8766D	1
0.323747680890538	0.337231792591258	#F8766D	1
0.323747680890538	0.221748835391422	#F8766D	1
0.342300556586271	0.221748835391422	#F8766D	1
0.342300556586271	0.287965890166393	#F8766D	1
0.360853432282004	0.287965890166393	#F8766D	1
0.360853432282004	0.316071711180875	#F8766D	1
0.379406307977737	0.316071711180875	#F8766D	1
0.379406307977737	0.315124022554482	#F8766D	1
0.397959183673469	0.315124022554482	#F8766D	1
0.397959183673469	0.257804436727503	#F8766D	1
0.416512059369202	0.257804436727503	#F8766D	1
0.416512059369202	0.350374064958299	#F8766D	1
0.435064935064935	0.350374064958299	#F8766D	1
0.435064935064935	0.249220694866481	#F8766D	1
0.453617810760668	0.249220694866481	#F8766D	1
0.453617810760668	0.291953922296693	#F8766D	1
0.472170686456401	0.291953922296693	#F8766D	1
0.472170686456401	0.291732209035314	#F8766D	1
0.490723562152134	0.291732209035314	#F8766D	1
0.490723562152134	0.278914183811159	#F8766D	1
0.509276437847866	0.278914183811159	#F8766D	1
0.509276437847866	0.248531155068291	#F8766D	1
0.527829313543599	0.248531155068291	#F8766D	1
0.527829313543599	0.329673315858128	#F8766D	1
0.546382189239332	0.329673315858128	#F8766D	1
0.546382189239332	0.295104745008672	#F8766D	1
0.564935064935065	0.295104745008672	#F8766D	1
0.564935064935065	0.273136976432843	#F8766D	1
0.583487940630798	0.273136976432843	#F8766D	1
0.583487940630798	0.384666085199608	#F8766D	1
0.602040816326531	0.384666085199608	#F8766D	1
0.602040816326531	0.274203470090751	#F8766D	1
0.620593692022263	0.274203470090751	#F8766D	1
0.620593692022263	0.30763499737735	#F8766D	1
0.639146567717996	0.30763499737735	#F8766D	1
0.639146567717996	0.324198774664566	#F8766D	1
0.657699443413729	0.324198774664566	#F8766D	1
0.657699443413729	0.331190351919463	#F8766D	1
0.676252319109462	0.331190351919463	#F8766D	1
0.676252319109462	0.342145557585506	#F8766D	1
0.694805194805195	0.342145557585506	#F8766D	1
0.694805194805195	0.345101584861638	#F8766D	1
0.713358070500928	0.345101584861638	#F8766D	1
0.713358070500928	0.290105188415016	#F8766D	1
0.73191094619666	0.290105188415016	#F8766D	1
0.73191094619666	0.259571350142166	#F8766D	1
0.750463821892393	0.259571350142166	#F8766D	1
0.750463821892393	0.366781160075372	#F8766D	1
0.769016697588126	0.366781160075372	#F8766D	1
0.769016697588126	0.252889993046197	#F8766D	1
0.787569573283859	0.252889993046197	#F8766D	1
0.787569573283859	0.363758399621758	#F8766D	1
0.806122448979592	0.363758399621758	#F8766D	1
0.806122448979592	0.265364558453498	#F8766D	1
0.824675324675325	0.265364558453498	#F8766D	1
0.824675324675325	0.312064387430088	#F8766D	1
0.843228200371058	0.312064387430088	#F8766D	1
0.843228200371058	0.336171510706677	#F8766D	1
0.86178107606679	0.336171510706677	#F8766D	1
0.86178107606679	0.308315056087819	#F8766D	1
0.880333951762523	0.308315056087819	#F8766D	1
0.880333951762523	0.308531185664478	#F8766D	1
0.898886827458256	0.308531185664478	#F8766D	1
0.898886827458256	0.34297782310975	#F8766D	1
0.917439703153989	0.34297782310975	#F8766D	1
0.917439703153989	0.184372169593998	#F8766D	1
0.935992578849722	0.184372169593998	#F8766D	1
0.935992578849722	0.313686685428031	#F8766D	1
0.954545454545454	0.313686685428031	#F8766D	1
0.954545454545454	0.369109430349197	#F8766D	1
0.0454545454545455	0.158107947111166	#00BA38	2
0.0640074211502783	0.158107947111166	#00BA38	2
0.0640074211502783	0.235775450771509	#00BA38	2
0.0825602968460111	0.235775450771509	#00BA38	2
0.0825602968460111	0.160273607688056	#00BA38	2
0.101113172541744	0.160273607688056	#00BA38	2
0.101113172541744	0.102369437320399	#00BA38	2
0.119666048237477	0.102369437320399	#00BA38	2
0.119666048237477	0.0454545454545454	#00BA38	2
0.13821892393321	0.0454545454545454	#00BA38	2
0.13821892393321	0.114823278071178	#00BA38	2
0.156771799628942	0.114823278071178	#00BA38	2
0.156771799628942	0.125217068770006	#00BA38	2
0.175324675324675	0.125217068770006	#00BA38	2
0.175324675324675	0.166179331581249	#00BA38	2
0.193877551020408	0.166179331581249	#00BA38	2
0.193877551020408	0.236453178551904	#00BA38	2
0.212430426716141	0.236453178551904	#00BA38	2
0.212430426716141	0.122700893542358	#00BA38	2
0.230983302411874	0.122700893542358	#00BA38	2
0.230983302411874	0.1208633432632	#00BA38	2
0.249536178107607	0.1208633432632	#00BA38	2
0.249536178107607	0.110592191752287	#00BA38	2
0.268089053803339	0.110592191752287	#00BA38	2
0.268089053803339	0.209089348585563	#00BA38	2
0.286641929499072	0.209089348585563	#00BA38	2
0.286641929499072	0.174470398053755	#00BA38	2
0.305194805194805	0.174470398053755	#00BA38	2
0.305194805194805	0.196444460859285	#00BA38	2
0.323747680890538	0.196444460859285	#00BA38	2
0.323747680890538	0.138671297531829	#00BA38	2
0.342300556586271	0.138671297531829	#00BA38	2
0.342300556586271	0.149887146189455	#00BA38	2
0.360853432282004	0.149887146189455	#00BA38	2
0.360853432282004	0.0895748852127174	#00BA38	2
0.379406307977737	0.0895748852127174	#00BA38	2
0.379406307977737	0.103009775597897	#00BA38	2
0.397959183673469	0.103009775597897	#00BA38	2
0.397959183673469	0.0882791149139223	#00BA38	2
0.416512059369202	0.0882791149139223	#00BA38	2
0.416512059369202	0.155583155783708	#00BA38	2
0.435064935064935	0.155583155783708	#00BA38	2
0.435064935064935	0.0716641176417841	#00BA38	2
0.453617810760668	0.0716641176417841	#00BA38	2
0.453617810760668	0.110586749982145	#00BA38	2
0.472170686456401	0.110586749982145	#00BA38	2
0.472170686456401	0.198455268147098	#00BA38	2
0.490723562152134	0.198455268147098	#00BA38	2
0.490723562152134	0.131295628249748	#00BA38	2
0.509276437847866	0.131295628249748	#00BA38	2
0.509276437847866	0.180373588530528	#00BA38	2
0.527829313543599	0.180373588530528	#00BA38	2
0.527829313543599	0.146183548426318	#00BA38	2
0.546382189239332	0.146183548426318	#00BA38	2
0.546382189239332	0.106777523303252	#00BA38	2
0.564935064935065	0.106777523303252	#00BA38	2
0.564935064935065	0.157489419684737	#00BA38	2
0.583487940630798	0.157489419684737	#00BA38	2
0.583487940630798	0.204570941263767	#00BA38	2
0.602040816326531	0.204570941263767	#00BA38	2
0.602040816326531	0.164411156881673	#00BA38	2
0.620593692022263	0.164411156881673	#00BA38	2
0.620593692022263	0.180435775845451	#00BA38	2
0.639146567717996	0.180435775845451	#00BA38	2
0.639146567717996	0.209427588007488	#00BA38	2
0.657699443413729	0.209427588007488	#00BA38	2
0.657699443413729	0.117382428955765	#00BA38	2
0.676252319109462	0.117382428955765	#00BA38	2
0.676252319109462	0.111087877103047	#00BA38	2
0.694805194805195	0.111087877103047	#00BA38	2
0.694805194805195	0.143310596849254	#00BA38	2
0.713358070500928	0.143310596849254	#00BA38	2
0.713358070500928	0.188664715845652	#00BA38	2
0.73191094619666	0.188664715845652	#00BA38	2
0.73191094619666	0.106400670783502	#00BA38	2
0.750463821892393	0.106400670783502	#00BA38	2
0.750463821892393	0.1493568857369	#00BA38	2
0.769016697588126	0.1493568857369	#00BA38	2
0.769016697588126	0.239967532279073	#00BA38	2
0.787569573283859	0.239967532279073	#00BA38	2
0.787569573283859	0.0978993210174412	#00BA38	2
0.806122448979592	0.0978993210174412	#00BA38	2
0.806122448979592	0.152122540953558	#00BA38	2
0.824675324675325	0.152122540953558	#00BA38	2
0.824675324675325	0.191862339252506	#00BA38	2
0.843228200371058	0.191862339252506	#00BA38	2
0.843228200371058	0.180909622237163	#00BA38	2
0.86178107606679	0.180909622237163	#00BA38	2
0.86178107606679	0.0769639520874621	#00BA38	2
0.880333951762523	0.0769639520874621	#00BA38	2
0.880333951762523	0.174020173430876	#00BA38	2
0.898886827458256	0.174020173430876	#00BA38	2
0.898886827458256	0.201822136410685	#00BA38	2
0.917439703153989	0.201822136410685	#00BA38	2
0.917439703153989	0.181686437754979	#00BA38	2
0.935992578849722	0.181686437754979	#00BA38	2
0.935992578849722	0.184643296171593	#00BA38	2
0.954545454545454	0.184643296171593	#00BA38	2
0.954545454545454	0.171997331255837	#00BA38	2
0.0454545454545455	0.746217798133262	#619CFF	3
0.0640074211502783	0.746217798133262	#619CFF	3
0.0640074211502783	0.44730214373272	#619CFF	3
0.0825602968460111	0.44730214373272	#619CFF	3
0.0825602968460111	0.438991590273385	#619CFF	3
0.101113172541744	0.438991590273385	#619CFF	3
0.101113172541744	0.598349362875097	#619CFF	3
0.119666048237477	0.598349362875097	#619CFF	3
0.119666048237477	0.658945152719633	#619CFF	3
0.13821892393321	0.658945152719633	#619CFF	3
0.13821892393321	0.648619398594066	#619CFF	3
0.156771799628942	0.648619398594066	#619CFF	3
0.156771799628942	0.194672866111799	#619CFF	3
0.175324675324675	0.194672866111799	#619CFF	3
0.175324675324675	0.536593189400089	#619CFF	3
0.193877551020408	0.536593189400089	#619CFF	3
0.193877551020408	0.722913619052857	#619CFF	3
0.212430426716141	0.722913619052857	#619CFF	3
0.212430426716141	0.232436786615434	#619CFF	3
0.230983302411874	0.232436786615434	#619CFF	3
0.230983302411874	0.464247119161066	#619CFF	3
0.249536178107607	0.464247119161066	#619CFF	3
0.249536178107607	0.547905730928892	#619CFF	3
0.268089053803339	0.547905730928892	#619CFF	3
0.268089053803339	0.693814560276883	#619CFF	3
0.286641929499072	0.693814560276883	#619CFF	3
0.286641929499072	0.589749475729138	#619CFF	3
0.305194805194805	0.589749475729138	#619CFF	3
0.305194805194805	0.326335402843463	#619CFF	3
0.323747680890538	0.326335402843463	#619CFF	3
0.323747680890538	0.340716310827671	#619CFF	3
0.342300556586271	0.340716310827671	#619CFF	3
0.342300556586271	0.210968839549566	#619CFF	3
0.360853432282004	0.210968839549566	#619CFF	3
0.360853432282004	0.460828651573086	#619CFF	3
0.379406307977737	0.460828651573086	#619CFF	3
0.379406307977737	0.394808833637809	#619CFF	3
0.397959183673469	0.394808833637809	#619CFF	3
0.397959183673469	0.466530205250618	#619CFF	3
0.416512059369202	0.466530205250618	#619CFF	3
0.416512059369202	0.306580754958103	#619CFF	3
0.435064935064935	0.306580754958103	#619CFF	3
0.435064935064935	0.274462119802566	#619CFF	3
0.453617810760668	0.274462119802566	#619CFF	3
0.453617810760668	0.283682345231888	#619CFF	3
0.472170686456401	0.283682345231888	#619CFF	3
0.472170686456401	0.502783787962098	#619CFF	3
0.490723562152134	0.502783787962098	#619CFF	3
0.490723562152134	0.468343077406596	#619CFF	3
0.509276437847866	0.468343077406596	#619CFF	3
0.509276437847866	0.486822085741771	#619CFF	3
0.527829313543599	0.486822085741771	#619CFF	3
0.527829313543599	0.684328742676016	#619CFF	3
0.546382189239332	0.684328742676016	#619CFF	3
0.546382189239332	0.437304638306237	#619CFF	3
0.564935064935065	0.437304638306237	#619CFF	3
0.564935064935065	0.561819827875238	#619CFF	3
0.583487940630798	0.561819827875238	#619CFF	3
