alpha	colour	fill	x	y	clickSelects
0.7096	#F8766D	#F8766D	0.662681122737802	0.531477407874326	Q1
0.7272	#F8766D	#F8766D	0.667624894168511	0.571751480584622	Q1
0.7336	#F8766D	#F8766D	0.58750949992501	0.642993844136567	Q1
0.804	#F8766D	#F8766D	0.774099764820716	0.583775230652276	Q1
0.8056	#F8766D	#F8766D	0.670581598609968	0.700877243528211	Q1
0.7008	#F8766D	#F8766D	0.643917275316356	0.543959105393278	Q1
0.7152	#F8766D	#F8766D	0.641841671757401	0.578970483279264	Q1
0.7208	#F8766D	#F8766D	0.605313733706223	0.61748290867085	Q1
0.7016	#F8766D	#F8766D	0.561272399222313	0.611644560916778	Q1
0.8032	#F8766D	#F8766D	0.647965117191926	0.709494310574904	Q1
0.6568	#F8766D	#F8766D	0.548764260872434	0.558121242585261	Q1
0.7048	#F8766D	#F8766D	0.598049991414995	0.599895925027523	Q1
0.872	#F8766D	#F8766D	0.735942013234125	0.75651065828133	Q1
0.6416	#F8766D	#F8766D	0.573961603812959	0.51287205641534	Q1
0.7624	#F8766D	#F8766D	0.605272860754919	0.674036658384336	Q1
0.7872	#F8766D	#F8766D	0.580409703083722	0.713016603361039	Q1
0.6864	#F8766D	#F8766D	0.608966358948436	0.561796056437324	Q1
0.7576	#F8766D	#F8766D	0.732899712436548	0.503042354730796	Q1
0.7776	#F8766D	#F8766D	0.519192162881101	0.70901884307655	Q1
0.6848	#F8766D	#F8766D	0.602272144749006	0.565034521132756	Q1
0.7136	#F8766D	#F8766D	0.519990827029844	0.631738912963847	Q1
0.7776	#F8766D	#F8766D	0.61855918904631	0.689460915859073	Q1
0.668	#F8766D	#F8766D	0.613225005287109	0.506579597131613	Q1
0.756	#F8766D	#F8766D	0.551666804796695	0.680705201927709	Q1
0.7088	#F8766D	#F8766D	0.653071912502974	0.548560370738378	Q1
0.6808	#F8766D	#F8766D	0.595152473834979	0.564926332233409	Q1
0.7624	#F8766D	#F8766D	0.663835941279011	0.640242388564373	Q1
0.8152	#F8766D	#F8766D	0.54438575487539	0.752774036698543	Q1
0.6608	#F8766D	#F8766D	0.595718479341495	0.524648611150597	Q1
0.8112	#F8766D	#F8766D	0.665646198947759	0.712162561518004	Q1
0.8032	#F8766D	#F8766D	0.730386444926287	0.648812614738748	Q1
0.7264	#F8766D	#F8766D	0.646287538895235	0.595937009787358	Q1
0.6768	#F8766D	#F8766D	0.554440964588433	0.58166361739883	Q1
0.8976	#F8766D	#F8766D	0.908762152864367	0.565953296587828	Q1
0.7008	#F8766D	#F8766D	0.59447459694048	0.595630680073602	Q1
0.6264	#F8766D	#F8766D	0.555281537155895	0.505238692337668	Q1
0.7016	#F8766D	#F8766D	0.536119399575806	0.616544321067928	Q1
0.756	#F8766D	#F8766D	0.700843741534388	0.588130382066502	Q1
0.7608	#F8766D	#F8766D	0.583420576934928	0.680012373228146	Q1
0.7016	#F8766D	#F8766D	0.573498641910628	0.606759630322107	Q1
0.6976	#F8766D	#F8766D	0.531135476812319	0.611716519764784	Q1
0.804	#F8766D	#F8766D	0.781382263759005	0.563219842185478	Q1
0.6624	#F8766D	#F8766D	0.581396747910771	0.546014289761811	Q1
0.6904	#F8766D	#F8766D	0.604330554740552	0.573189989733432	Q1
0.8088	#F8766D	#F8766D	0.785805002443329	0.571725068036059	Q1
0.72	#F8766D	#F8766D	0.642694570721297	0.58741399743716	Q1
