colour	fill	size	x	y	clickSelects
#00BFC4	#00BFC4	4.45	0.325748943444358	0.198164867228078	Q3
#00BFC4	#00BFC4	3.48	0.333248596896198	0.309287044733474	Q3
#00BFC4	#00BFC4	3.19	0.49384416795598	0.27138695870893	Q3
#00BFC4	#00BFC4	2.32	0.408455309553392	0.397987777440845	Q3
#00BFC4	#00BFC4	3.07	0.505158994019254	0.282682489847854	Q3
#00BFC4	#00BFC4	3.38	0.381900492211847	0.286772387740639	Q3
#00BFC4	#00BFC4	1.7	0.469366485058881	0.428375845550892	Q3
#00BFC4	#00BFC4	5	0.0883580167112331	0.474335399845256	Q3
#00BFC4	#00BFC4	3.02	0.31300676453428	0.413433169176595	Q3
#00BFC4	#00BFC4	3	0.388488471127253	0.326800733327344	Q3
#00BFC4	#00BFC4	4.46	0.181199421042055	0.341882697688455	Q3
#00BFC4	#00BFC4	3.41	0.358543997108971	0.298552749675434	Q3
#00BFC4	#00BFC4	3.41	0.274130000361136	0.399419379218275	Q3
#00BFC4	#00BFC4	4.07	0.247555442219437	0.31375372308812	Q3
#00BFC4	#00BFC4	2	0.413295422119321	0.449100401632806	Q3
#00BFC4	#00BFC4	3.67	0.384800616958525	0.253896163786147	Q3
#00BFC4	#00BFC4	2.81	0.389451197612184	0.350204686498945	Q3
#00BFC4	#00BFC4	2.48	0.354120649431591	0.475393451824488	Q3
#00BFC4	#00BFC4	1.77	0.455745475095241	0.43075393471807	Q3
#00BFC4	#00BFC4	3.55	0.24346733675868	0.459020851264279	Q3
#00BFC4	#00BFC4	2.06	0.398684991561759	0.485306559707104	Q3
#00BFC4	#00BFC4	2.29	0.415233415657332	0.395971494516509	Q3
#00BFC4	#00BFC4	1.73	0.476894281870427	0.420734691393761	Q3
#00BFC4	#00BFC4	2.94	0.313513101455507	0.434014067640309	Q3
#00BFC4	#00BFC4	4.46	0.149006146020068	0.439111244589901	Q3
#00BFC4	#00BFC4	1.81	0.491315292349866	0.406996908251015	Q3
#00BFC4	#00BFC4	2.77	0.417819175949827	0.335954464117033	Q3
#00BFC4	#00BFC4	4.86	0.10848281812946	0.425461722212476	Q3
#00BFC4	#00BFC4	1.93	0.498322718038889	0.393457125547436	Q3
#00BFC4	#00BFC4	2.86	0.414778133487502	0.327761605869569	Q3
#00BFC4	#00BFC4	4.32	0.159800822338082	0.474535334465054	Q3
#00BFC4	#00BFC4	2.75	0.364004026572677	0.383390313600467	Q3
#00BFC4	#00BFC4	2.12	0.50416132178018	0.37390804992556	Q3
#00BFC4	#00BFC4	3.53	0.250423097449953	0.431834412240175	Q3
#00BFC4	#00BFC4	2.15	0.515156838208431	0.37038916413498	Q3
#00BFC4	#00BFC4	2.56	0.345661512737996	0.477069036907963	Q3
#00BFC4	#00BFC4	2.07	0.463333189881401	0.390444069880073	Q3
#00BFC4	#00BFC4	2.1	0.453549435283706	0.392191580951876	Q3
#00BFC4	#00BFC4	3.62	0.247680434555893	0.409005140088067	Q3
#00BFC4	#00BFC4	1.96	0.481518531001014	0.394735932422795	Q3
#00BFC4	#00BFC4	2.01	0.451846375088319	0.402922309683845	Q3
#00BFC4	#00BFC4	2.18	0.401626387867971	0.431738039459663	Q3
#00BFC4	#00BFC4	1.74	0.457816074398098	0.432905002785472	Q3
#00BFC4	#00BFC4	4.45	0.150315441349601	0.434932117789109	Q3
#00BFC4	#00BFC4	2.46	0.403949370031242	0.3832580381489	Q3
#00BFC4	#00BFC4	3.71	0.483004876527704	0.221894830880118	Q3
#00BFC4	#00BFC4	2.11	0.507845900420038	0.374520969613885	Q3
#00BFC4	#00BFC4	2.57	0.371434668511236	0.403764508031147	Q3
#00BFC4	#00BFC4	1.77	0.448786304291099	0.437563905900805	Q3
#00BFC4	#00BFC4	1.98	0.507065734713288	0.387208816846301	Q3
#00BFC4	#00BFC4	4.77	0.338497984855711	0.156814120448875	Q3
#00BFC4	#00BFC4	3.13	0.323694179047883	0.371721857580731	Q3
#00BFC4	#00BFC4	3.37	0.270490931221552	0.42297154337416	Q3
#00BFC4	#00BFC4	1.86	0.486256517933907	0.403203298299007	Q3
#00BFC4	#00BFC4	2.48	0.489603560320635	0.34103019418317	Q3
#00BFC4	#00BFC4	2.25	0.411336568994242	0.405419491746341	Q3
#00BFC4	#00BFC4	1.97	0.473599003180201	0.396663336013437	Q3
#00BFC4	#00BFC4	4.35	0.498200090998434	0.159457625436562	Q3
#00BFC4	#00BFC4	2.41	0.437513321015911	0.365434498225074	Q3
#00BFC4	#00BFC4	1.24	0.512552845229555	0.458355540591637	Q3
#00BFC4	#00BFC4	1.85	0.501943260557761	0.400843515951531	Q3
#00BFC4	#00BFC4	2.25	0.397981918568819	0.422745583302655	Q3
#00BFC4	#00BFC4	3.23	0.392475231780015	0.297952997741691	Q3
#00BFC4	#00BFC4	1.26	0.495226535662553	0.464198153344399	Q3
#00BFC4	#00BFC4	3.53	0.426888624669211	0.252248531695613	Q3
#00BFC4	#00BFC4	2.74	0.341081255759349	0.422127957694648	Q3
#00BFC4	#00BFC4	1.87	0.489646222676445	0.401700252722469	Q3
#00BFC4	#00BFC4	3.53	0.420375361841635	0.253702412438747	Q3
#00BFC4	#00BFC4	2.35	0.371395342600863	0.45771807124608	Q3
#00BFC4	#00BFC4	3.54	0.371607316831103	0.274535155411596	Q3
#00BFC4	#00BFC4	2.38	0.402374668142274	0.396630047310558	Q3
#00BFC4	#00BFC4	2.92	0.44190191158385	0.309475987340248	Q3
#00BFC4	#00BFC4	1.31	0.477955712024138	0.48017916791675	Q3
#00BFC4	#00BFC4	2.5	0.36258445319493	0.435817671133666	Q3
#00BFC4	#00BFC4	2.58	0.40426122713045	0.367325000413724	Q3
#00BFC4	#00BFC4	3	0.42389662251622	0.307863535882688	Q3
#00BFC4	#00BFC4	2.37	0.463401764080947	0.358905554278677	Q3
#00BFC4	#00BFC4	2.43	0.436547575454114	0.364451874297426	Q3
#00BFC4	#00BFC4	3.45	0.283785647874556	0.372661699477492	Q3
#00BFC4	#00BFC4	3.76	0.409848767036855	0.234282924267049	Q3
#00BFC4	#00BFC4	2.23	0.427864286855528	0.393334743993304	Q3
#00BFC4	#00BFC4	2.78	0.465993613946661	0.315745724308291	Q3
#00BFC4	#00BFC4	2.16	0.485036162614739	0.373681038786038	Q3
#00BFC4	#00BFC4	1.09	0.517069775837158	0.472941354768828	Q3
#00BFC4	#00BFC4	3.12	0.468026161057415	0.282360393874154	Q3
#00BFC4	#00BFC4	4.08	0.279661739557296	0.275798094390469	Q3
#00BFC4	#00BFC4	3.51	0.246391301006128	0.462059320228617	Q3
#00BFC4	#00BFC4	2.41	0.471065521582265	0.352494843237941	Q3
#00BFC4	#00BFC4	3.1	0.288638695348635	0.478466731373605	Q3
#00BFC4	#00BFC4	3.76	0.467800519621158	0.219275596363834	Q3
#00BFC4	#00BFC4	3.18	0.470685567747881	0.275875608496532	Q3
#00BFC4	#00BFC4	1.27	0.516569098838313	0.455210731367165	Q3
#00BFC4	#00BFC4	3.25	0.273245890903738	0.476400133851628	Q3
#00BFC4	#00BFC4	3.24	0.464460203085531	0.270465292207264	Q3
#00BFC4	#00BFC4	3.04	0.434842416234491	0.299869236147304	Q3
#00BFC4	#00BFC4	2.55	0.347711966631789	0.467977082992991	Q3
#00BFC4	#00BFC4	3.94	0.37943649360612	0.226866285300846	Q3
#00BFC4	#00BFC4	2.41	0.377343113158303	0.426188938792237	Q3
#00BFC4	#00BFC4	1.12	0.504076171415071	0.474941264903002	Q3
#00BFC4	#00BFC4	2.94	0.473735908601699	0.298402006639971	Q3
#00BFC4	#00BFC4	5.25	0.101090243933935	0.320077385037393	Q3
#00BFC4	#00BFC4	2.11	0.400216196313547	0.44957228899685	Q3
#00BFC4	#00BFC4	3.36	0.407569370310596	0.276520967885048	Q3
#00BFC4	#00BFC4	1.75	0.476442657796263	0.418944031701092	Q3
#00BFC4	#00BFC4	3.29	0.381879926872043	0.297501216250042	Q3
#00BFC4	#00BFC4	2.6	0.341591245130738	0.47371064586129	Q3
#00BFC4	#00BFC4	2.63	0.380845915903877	0.382079038277979	Q3
#00BFC4	#00BFC4	3.82	0.221112744892784	0.423935441017847	Q3
#00BFC4	#00BFC4	4.72	0.454928403219902	0.127125208981294	Q3
#00BFC4	#00BFC4	2.28	0.440705766519565	0.378996979429228	Q3
#00BFC4	#00BFC4	2.51	0.35209057990827	0.473755169109532	Q3
#00BFC4	#00BFC4	3.43	0.267762151396811	0.411479674133066	Q3
#00BFC4	#00BFC4	3.53	0.316113177626299	0.318300662548269	Q3
#00BFC4	#00BFC4	3.65	0.242558994365438	0.413950461574125	Q3
#00BFC4	#00BFC4	3.17	0.384309370111792	0.309666342954819	Q3
#00BFC4	#00BFC4	3.16	0.421665749633164	0.292010749846018	Q3
#00BFC4	#00BFC4	2.13	0.440701386820011	0.396356338452665	Q3
#00BFC4	#00BFC4	1.71	0.439581626074706	0.462834817271519	Q3
#00BFC4	#00BFC4	3.92	0.456254364052028	0.205318694885199	Q3
#00BFC4	#00BFC4	2.33	0.382858466576522	0.432734950456565	Q3
#00BFC4	#00BFC4	2.89	0.345443139423994	0.383580537362397	Q3
#00BFC4	#00BFC4	3.57	0.358903344092258	0.279007926778902	Q3
#00BFC4	#00BFC4	1.73	0.484279306169704	0.417407280082623	Q3
#00BFC4	#00BFC4	2.24	0.392864389504144	0.432959441780275	Q3
#00BFC4	#00BFC4	2.27	0.382037814555696	0.452678080227996	Q3
#00BFC4	#00BFC4	2.01	0.40412349244718	0.474549467265893	Q3
#00BFC4	#00BFC4	2.6	0.479117487353818	0.33109964074817	Q3
#00BFC4	#00BFC4	4.25	0.184874512192615	0.389552329490655	Q3
#00BFC4	#00BFC4	3.47	0.350875052210458	0.296690112612086	Q3
#00BFC4	#00BFC4	4.04	0.302247199027739	0.261564528750778	Q3
#00BFC4	#00BFC4	3.9	0.224425074958268	0.388463049808521	Q3
#00BFC4	#00BFC4	1.98	0.455123833848631	0.404967951561832	Q3
#00BFC4	#00BFC4	3.43	0.457026717179499	0.253241897875138	Q3
#00BFC4	#00BFC4	1.46	0.497847319620357	0.440160385374625	Q3
#00BFC4	#00BFC4	3.09	0.29973643354879	0.426170192370502	Q3
#00BFC4	#00BFC4	2.17	0.387445579765475	0.473560057260978	Q3
#00BFC4	#00BFC4	2.35	0.414425131100027	0.389574712171789	Q3
#00BFC4	#00BFC4	2.55	0.394709308484472	0.379002485643873	Q3
#00BFC4	#00BFC4	3.78	0.343628272189601	0.264381323786011	Q3
#00BFC4	#00BFC4	1.9	0.435512676029823	0.433067792943386	Q3
#00BFC4	#00BFC4	2.61	0.398323053888178	0.368566247236561	Q3
#00BFC4	#00BFC4	4.47	0.25742500394195	0.243715839098417	Q3
#00BFC4	#00BFC4	3.01	0.320893276418419	0.399909095361788	Q3
#00BFC4	#00BFC4	1.97	0.469554965411271	0.397625982771142	Q3
#00BFC4	#00BFC4	3.13	0.443555018023029	0.28757935310518	Q3
#00BFC4	#00BFC4	2.21	0.403168925754797	0.42299574705806	Q3
#00BFC4	#00BFC4	3.21	0.307316235824217	0.382196785380547	Q3
#00BFC4	#00BFC4	4.34	0.30788140644671	0.221658748435741	Q3
#00BFC4	#00BFC4	1.35	0.479774076904886	0.466622435863468	Q3
#00BFC4	#00BFC4	1.86	0.418908465198088	0.488257598265578	Q3
#00BFC4	#00BFC4	1.69	0.470010717610934	0.428940802477888	Q3
#00BFC4	#00BFC4	5.62	0.416148865011545	0.0454545454545455	Q3
#00BFC4	#00BFC4	1.7	0.471924917065122	0.426244931053534	Q3
#00BFC4	#00BFC4	3.16	0.287315317786908	0.444537485346753	Q3
#00BFC4	#00BFC4	2.31	0.481000408969702	0.35909698809952	Q3
#00BFC4	#00BFC4	2.55	0.367097339605751	0.413407177048268	Q3
#00BFC4	#00BFC4	2.7	0.396927349579847	0.357736248593689	Q3
#00BFC4	#00BFC4	3.74	0.242661238867503	0.386276077370865	Q3
#00BFC4	#00BFC4	4.13	0.238201105375549	0.315257598304886	Q3
#00BFC4	#00BFC4	2.58	0.448194141811558	0.342545630460294	Q3
#00BFC4	#00BFC4	1.29	0.482574513790679	0.475201993936195	Q3
#00BFC4	#00BFC4	2.7	0.338708880603534	0.438504067075425	Q3
#00BFC4	#00BFC4	1.38	0.50344524729698	0.446794111368273	Q3
#00BFC4	#00BFC4	2.91	0.465176693453338	0.303063839607723	Q3
#00BFC4	#00BFC4	3.3	0.301351471908375	0.373964963853254	Q3
#00BFC4	#00BFC4	4.02	0.509490403267731	0.190368345180145	Q3
#00BFC4	#00BFC4	1.43	0.511160945513269	0.44071865823235	Q3
#00BFC4	#00BFC4	2.06	0.501883825580406	0.380117786281088	Q3
#00BFC4	#00BFC4	1.67	0.452000183220694	0.449531863184717	Q3
#00BFC4	#00BFC4	4.23	0.305008580020685	0.236783687272529	Q3
#00BFC4	#00BFC4	4.54	0.137876435246558	0.463178371743944	Q3
#00BFC4	#00BFC4	1.48	0.505932495275725	0.436541425637014	Q3
#00BFC4	#00BFC4	2.23	0.48417378848177	0.366720493548538	Q3
#00BFC4	#00BFC4	2.03	0.438409093081337	0.410770569470391	Q3
#00BFC4	#00BFC4	3.91	0.207609300787594	0.44197226946421	Q3
#00BFC4	#00BFC4	2.71	0.508054684245071	0.316584858400625	Q3
#00BFC4	#00BFC4	1.77	0.504811813117121	0.407893846142787	Q3
#00BFC4	#00BFC4	4.66	0.262710404825744	0.214237700852433	Q3
#00BFC4	#00BFC4	2.89	0.335967289973467	0.397398531620922	Q3
#00BFC4	#00BFC4	1.62	0.479661042541096	0.431326879883477	Q3
#00BFC4	#00BFC4	3.28	0.324690152921577	0.346381425934879	Q3
#00BFC4	#00BFC4	4.24	0.431913991574721	0.178830007482247	Q3
#00BFC4	#00BFC4	2.81	0.427946688292111	0.326455442731648	Q3
#00BFC4	#00BFC4	2.33	0.440176258968686	0.373256056387908	Q3
#00BFC4	#00BFC4	4.65	0.125485383690009	0.470092109941696	Q3
#00BFC4	#00BFC4	1.51	0.503785908208651	0.433287911926482	Q3
#00BFC4	#00BFC4	4.17	0.300964600769678	0.246706313978137	Q3
#00BFC4	#00BFC4	4.01	0.395822460570663	0.21300824388827	Q3
#00BFC4	#00BFC4	2.85	0.348209778109999	0.386424558985835	Q3
#00BFC4	#00BFC4	1.93	0.4138116944373	0.468197777739931	Q3
#00BFC4	#00BFC4	2.51	0.352009937931495	0.466661232699319	Q3
#00BFC4	#00BFC4	3.32	0.307149516046775	0.36145290672631	Q3
#00BFC4	#00BFC4	2.59	0.362649028580682	0.41442512789061	Q3
#00BFC4	#00BFC4	2.77	0.323368222435036	0.480467217878865	Q3
#00BFC4	#00BFC4	1.99	0.45726200116849	0.402099441634727	Q3
#00BFC4	#00BFC4	2.49	0.372778475825789	0.417255875678395	Q3
#00BFC4	#00BFC4	1.45	0.508483417917005	0.438949273192094	Q3
#00BFC4	#00BFC4	2.31	0.405520342463764	0.403227883901584	Q3
#00BFC4	#00BFC4	3.19	0.387875678301958	0.305015844423242	Q3
#00BFC4	#00BFC4	2.15	0.393450826218415	0.457707081787832	Q3
#00BFC4	#00BFC4	2.14	0.465433356959521	0.381941235129518	Q3
#00BFC4	#00BFC4	1.97	0.443479542261328	0.414158874893227	Q3
#00BFC4	#00BFC4	2.53	0.436946455331199	0.352861667343005	Q3
#00BFC4	#00BFC4	2.32	0.390214230174591	0.421597666778306	Q3
#00BFC4	#00BFC4	1.38	0.470959726509818	0.481852326438223	Q3
#00BFC4	#00BFC4	2.86	0.516322140709085	0.301757566464874	Q3
#00BFC4	#00BFC4	3.53	0.374239599856058	0.274638596900328	Q3
#00BFC4	#00BFC4	2.8	0.503542617770307	0.308830208369813	Q3
#00BFC4	#00BFC4	3.13	0.413264032340553	0.298918931395441	Q3
#00BFC4	#00BFC4	3.34	0.299902650566525	0.368058952766953	Q3
#00BFC4	#00BFC4	2.39	0.399934495187956	0.396595847269286	Q3
#00BFC4	#00BFC4	3.45	0.309150469294073	0.338181373882736	Q3
#00BFC4	#00BFC4	1.45	0.469601326390057	0.463524350536584	Q3
#00BFC4	#00BFC4	3.15	0.283561203018107	0.475857936864724	Q3
#00BFC4	#00BFC4	3.46	0.375787845495152	0.282078130117037	Q3
#00BFC4	#00BFC4	3.54	0.474102318642477	0.239514017229209	Q3
#00BFC4	#00BFC4	3.09	0.458297976624225	0.286807865576536	Q3
#00BFC4	#00BFC4	2.49	0.402294123768584	0.381236587766802	Q3
#00BFC4	#00BFC4	1.74	0.431908405441198	0.482712453015948	Q3
#00BFC4	#00BFC4	2.4	0.372394868325879	0.4386745665161	Q3
