alpha	colour	fill	x	y	clickSelects
0.1	#F8766D	#F8766D	0.48032964955182	0.595241525479899	Q1
0.1	#F8766D	#F8766D	0.523067233085946	0.501840485859914	Q1
0.1	#F8766D	#F8766D	0.538788299493748	0.610389967366066	Q1
0.1	#F8766D	#F8766D	0.580516200818571	0.470638993779339	Q1
0.1	#F8766D	#F8766D	0.732475792133154	0.489201955788331	Q1
0.1	#F8766D	#F8766D	0.53647980647475	0.675437105071275	Q1
0.1	#F8766D	#F8766D	0.795726528838903	0.599459588833308	Q1
0.1	#F8766D	#F8766D	0.633810176502867	0.486899981741553	Q1
0.1	#F8766D	#F8766D	0.663724728622361	0.585848948012142	Q1
0.1	#F8766D	#F8766D	0.510641724539586	0.66049547574746	Q1
0.1	#F8766D	#F8766D	0.820520767486054	0.638057875152648	Q1
0.1	#F8766D	#F8766D	0.545345002816866	0.504508132198994	Q1
0.1	#F8766D	#F8766D	0.474825730907759	0.51427556983573	Q1
0.1	#F8766D	#F8766D	0.547234771831625	0.5167284588664	Q1
0.1	#F8766D	#F8766D	0.548948429743513	0.473659985679628	Q1
0.1	#F8766D	#F8766D	0.549431539415161	0.489840768303261	Q1
0.1	#F8766D	#F8766D	0.686030828361473	0.501997293402798	Q1
0.1	#F8766D	#F8766D	0.615071429572628	0.569817202300841	Q1
0.1	#F8766D	#F8766D	0.674029343745962	0.495675625377428	Q1
0.1	#F8766D	#F8766D	0.526969398806392	0.489510370919679	Q1
0.1	#F8766D	#F8766D	0.788356230138696	0.510333122082671	Q1
0.1	#F8766D	#F8766D	0.748869434063818	0.681029155685616	Q1
0.1	#F8766D	#F8766D	0.618836750261969	0.52209417837725	Q1
0.1	#F8766D	#F8766D	0.548220424704331	0.52131165194656	Q1
0.1	#F8766D	#F8766D	0.603910064606626	0.531283280261055	Q1
0.1	#F8766D	#F8766D	0.605258664431762	0.470565969077108	Q1
0.1	#F8766D	#F8766D	0.560339076064863	0.534689497414688	Q1
0.1	#F8766D	#F8766D	0.591389234086498	0.689417940315942	Q1
0.1	#F8766D	#F8766D	0.750398674228018	0.47583485813708	Q1
0.1	#F8766D	#F8766D	0.683799299750791	0.575033263849051	Q1
0.1	#F8766D	#F8766D	0.833691347315865	0.561212999502791	Q1
0.1	#F8766D	#F8766D	0.613408626818802	0.52354643413802	Q1
0.1	#F8766D	#F8766D	0.487992575347812	0.740225020759793	Q1
0.1	#F8766D	#F8766D	0.534481308097161	0.520314370469925	Q1
0.1	#F8766D	#F8766D	0.542038532944374	0.626949868194372	Q1
0.1	#F8766D	#F8766D	0.487550868510993	0.527130018630375	Q1
0.1	#F8766D	#F8766D	0.471006791671535	0.480528185789434	Q1
0.1	#F8766D	#F8766D	0.540054540307452	0.527132334785857	Q1
0.1	#F8766D	#F8766D	0.596512069771354	0.615863600922645	Q1
0.1	#F8766D	#F8766D	0.622542109732639	0.5667887914989	Q1
0.1	#F8766D	#F8766D	0.541949413827969	0.560115546906792	Q1
0.1	#F8766D	#F8766D	0.698163249506766	0.530621756987235	Q1
0.1	#F8766D	#F8766D	0.756376744567817	0.593300632253527	Q1
0.1	#F8766D	#F8766D	0.562743985471086	0.563544847469859	Q1
0.1	#F8766D	#F8766D	0.476426203512297	0.630089344654857	Q1
0.1	#F8766D	#F8766D	0.507675470945043	0.494881963153459	Q1
0.1	#F8766D	#F8766D	0.594262712009987	0.567173207997859	Q1
0.1	#F8766D	#F8766D	0.483066521434372	0.520986379121649	Q1
0.1	#F8766D	#F8766D	0.471378952167781	0.58194312317476	Q1
0.1	#F8766D	#F8766D	0.525526534549252	0.63532001706483	Q1
0.1	#F8766D	#F8766D	0.587513719149602	0.536074363709731	Q1
0.1	#F8766D	#F8766D	0.611181930336433	0.681580198339652	Q1
0.1	#F8766D	#F8766D	0.484591314129211	0.593976867701579	Q1
0.1	#F8766D	#F8766D	0.600219344689042	0.649779896008964	Q1
0.1	#F8766D	#F8766D	0.509330867081948	0.535657303595213	Q1
0.1	#F8766D	#F8766D	0.521607688693775	0.805325610748691	Q1
0.1	#F8766D	#F8766D	0.543737165491311	0.517551540692697	Q1
0.1	#F8766D	#F8766D	0.607762814601762	0.626416198530642	Q1
0.1	#F8766D	#F8766D	0.520894068706724	0.631420585272488	Q1
0.1	#F8766D	#F8766D	0.497083024550108	0.712267971730366	Q1
0.1	#F8766D	#F8766D	0.504827852524792	0.590193011260999	Q1
0.1	#F8766D	#F8766D	0.494767981029072	0.526307881395651	Q1
0.1	#F8766D	#F8766D	0.484454577468432	0.51431694866253	Q1
0.1	#F8766D	#F8766D	0.741655535757409	0.482259260074203	Q1
0.1	#F8766D	#F8766D	0.742858627593075	0.486405907801038	Q1
0.1	#F8766D	#F8766D	0.49954029807208	0.495379139490655	Q1
0.1	#F8766D	#F8766D	0.587063595276924	0.499109510145534	Q1
0.1	#F8766D	#F8766D	0.496174840708679	0.68807201037383	Q1
0.1	#F8766D	#F8766D	0.614898684173576	0.649760140971708	Q1
0.1	#F8766D	#F8766D	0.596013675458101	0.599386028612027	Q1
0.1	#F8766D	#F8766D	0.561495860075062	0.585700956386322	Q1
0.1	#F8766D	#F8766D	0.55530982204939	0.579365522873267	Q1
0.1	#F8766D	#F8766D	0.479361713649082	0.495200055047337	Q1
0.1	#F8766D	#F8766D	0.531277922579478	0.771667500412622	Q1
0.1	#F8766D	#F8766D	0.501608053832626	0.552876237588815	Q1
0.1	#F8766D	#F8766D	0.493160778766476	0.823629703435809	Q1
0.1	#F8766D	#F8766D	0.617690910844692	0.706639688507863	Q1
0.1	#F8766D	#F8766D	0.587133456994215	0.540169605053326	Q1
0.1	#F8766D	#F8766D	0.503341046345644	0.540450333860042	Q1
0.1	#F8766D	#F8766D	0.864225487335848	0.725758408846959	Q1
0.1	#F8766D	#F8766D	0.578102699366514	0.543825745888911	Q1
0.1	#F8766D	#F8766D	0.550219899246881	0.474686519004396	Q1
0.1	#F8766D	#F8766D	0.694205883918802	0.632410201128265	Q1
0.1	#F8766D	#F8766D	0.523933661908033	0.540535020710079	Q1
0.1	#F8766D	#F8766D	0.508621946837219	0.603132101733856	Q1
0.1	#F8766D	#F8766D	0.666299610289724	0.553123530815097	Q1
0.1	#F8766D	#F8766D	0.505389472664898	0.47733688816478	Q1
0.1	#F8766D	#F8766D	0.490207071777541	0.479037497128555	Q1
0.1	#F8766D	#F8766D	0.610016275248493	0.580621039117203	Q1
0.1	#F8766D	#F8766D	0.690013189318955	0.668531969584012	Q1
0.1	#F8766D	#F8766D	0.517012015484885	0.605098779416803	Q1
0.1	#F8766D	#F8766D	0.575428893917751	0.526930332596089	Q1
0.1	#F8766D	#F8766D	0.552906453417945	0.543971634371238	Q1
0.1	#F8766D	#F8766D	0.633610489658579	0.578844284452709	Q1
0.1	#F8766D	#F8766D	0.527483530910217	0.667406319056673	Q1
0.1	#F8766D	#F8766D	0.530535349574922	0.635624605977586	Q1
0.1	#F8766D	#F8766D	0.761155502303966	0.531789461639011	Q1
0.1	#F8766D	#F8766D	0.548892821454333	0.579550520594434	Q1
0.1	#F8766D	#F8766D	0.509849775688498	0.507499383022566	Q1
0.1	#F8766D	#F8766D	0.519209243079817	0.634228269426863	Q1
