x	y
0.619047619047619	0.588148699067142
0.380952380952381	0.509833612483035
0.380952380952381	0.354053476264418
0.380952380952381	0.322778834799091
0.619047619047619	0.809067499855608
0.380952380952381	0.265844091511319
0.380952380952381	0.374197652995059
0.619047619047619	0.563946646732703
0.142857142857143	0.236619958287568
0.619047619047619	0.708040726876788
0.619047619047619	0.724583335610248
0.619047619047619	0.762085359425106
0.380952380952381	0.45859156360631
0.380952380952381	0.46982908518037
0.380952380952381	0.571413039866836
0.380952380952381	0.483305883428348
0.380952380952381	0.481794783214896
0.619047619047619	0.694833837518542
0.142857142857143	0.201793623356584
0.380952380952381	0.273559283162897
0.380952380952381	0.543821079938042
0.619047619047619	0.686943490574129
0.380952380952381	0.298748004767928
0.380952380952381	0.519353164848721
0.619047619047619	0.526443923760728
0.619047619047619	0.782326354588316
0.619047619047619	0.632570596298432
0.380952380952381	0.33801571966899
0.619047619047619	0.588518096319655
0.380952380952381	0.41820758853007
0.380952380952381	0.493283203990666
0.380952380952381	0.365067736645922
0.619047619047619	0.593606849915022
0.619047619047619	0.741939591624945
0.142857142857143	0.269428519979712
0.380952380952381	0.576527613743883
0.380952380952381	0.572442152707367
0.619047619047619	0.632062383258878
0.380952380952381	0.343629156988897
0.380952380952381	0.356325570791827
0.380952380952381	0.347764041256806
0.619047619047619	0.562374411992875
0.619047619047619	0.625676078668423
0.619047619047619	0.60799820847004
0.380952380952381	0.555904849135848
0.380952380952381	0.518895976404643
0.619047619047619	0.606922414526247
0.380952380952381	0.510046158714972
0.380952380952381	0.511557335460536
0.380952380952381	0.516106334475105
0.619047619047619	0.727396565658436
0.380952380952381	0.42835969633306
0.380952380952381	0.383496201045391
0.142857142857143	0.26468739726815
0.619047619047619	0.738324244049179
0.619047619047619	0.683482160124293
0.380952380952381	0.279006120488705
0.619047619047619	0.710795629156545
0.380952380952381	0.541145452512626
0.619047619047619	0.754063434979299
0.857142857142857	0.871679935995826
0.380952380952381	0.308603747762932
0.380952380952381	0.316839049238466
0.619047619047619	0.571828648078195
0.380952380952381	0.444722305726061
0.619047619047619	0.564427142028411
0.619047619047619	0.580085093456368
0.619047619047619	0.512006966924508
0.619047619047619	0.567479115610466
0.380952380952381	0.286205580570147
0.619047619047619	0.654794883327299
0.619047619047619	0.708653585888689
0.142857142857143	0.173144361239242
0.380952380952381	0.530781333541002
0.619047619047619	0.633440115322835
0.857142857142857	0.954545454545454
0.619047619047619	0.674287299520243
0.380952380952381	0.309075298292715
0.619047619047619	0.842291340974258
0.142857142857143	0.276566202074362
0.380952380952381	0.60211305340688
0.142857142857143	0.0454545454545454
0.380952380952381	0.478782107325607
0.380952380952381	0.418261901367289
0.619047619047619	0.632046143065152
0.380952380952381	0.55083489241046
0.380952380952381	0.367901425084023
0.142857142857143	0.217079457579192
0.619047619047619	0.600798266304081
0.380952380952381	0.39042609458944
0.619047619047619	0.663432826319075
0.380952380952381	0.290194909881709
0.380952380952381	0.436518581433378
0.380952380952381	0.552004263729103
0.142857142857143	0.123305880255285
0.857142857142857	0.952975619712018
0.380952380952381	0.515555597393543
0.380952380952381	0.507549008368989
0.619047619047619	0.690311203115888
0.619047619047619	0.762156507193833
