x	y	group
0.0454545454545455	0.194951047878685	1
0.146464646464646	0.239634657915347	1
0.247474747474748	0.278783133736641	1
0.348484848484849	0.321327555734663	1
0.44949494949495	0.38381942991009	1
0.550505050505051	0.416316050686726	1
0.651515151515152	0.455155162623144	1
0.752525252525253	0.501279427046678	1
0.853535353535354	0.539991992153847	1
0.954545454545455	0.599773043117263	1
0.0454545454545455	0.165777769393965	2
0.146464646464646	0.230257209812145	2
0.247474747474748	0.238510923441822	2
0.348484848484849	0.304484783055102	2
0.44949494949495	0.341393492262027	2
0.550505050505051	0.387470133094111	2
0.651515151515152	0.418180105772501	2
0.752525252525253	0.460360620709876	2
0.853535353535354	0.514619088828303	2
0.954545454545455	0.573269235566309	2
0.0454545454545455	0.151391952268737	3
0.146464646464646	0.220396474424476	3
0.247474747474748	0.258104936776651	3
0.348484848484849	0.298529083280775	3
0.44949494949495	0.348471385968792	3
0.550505050505051	0.403426827133976	3
0.651515151515152	0.438707121306089	3
0.752525252525253	0.4987505761954	3
0.853535353535354	0.521426322875634	3
0.954545454545455	0.578417347633826	3
0.0454545454545455	0.179980662363103	4
0.146464646464646	0.219196297796982	4
0.247474747474748	0.275010655697085	4
0.348484848484849	0.326532604142654	4
0.44949494949495	0.372430042144811	4
0.550505050505051	0.424437098117038	4
0.651515151515152	0.485130286269061	4
0.752525252525253	0.551729866635303	4
0.853535353535354	0.593422281644142	4
0.954545454545455	0.663902279314588	4
0.0454545454545455	0.202191311312586	5
0.146464646464646	0.238497779800933	5
0.247474747474748	0.294698686939128	5
0.348484848484849	0.326161417845935	5
0.44949494949495	0.37691483005114	5
0.550505050505051	0.435987836855176	5
0.651515151515152	0.498221899549704	5
0.752525252525253	0.51383457866449	5
0.853535353535354	0.579468912646953	5
0.954545454545455	0.602514094993094	5
0.0454545454545455	0.197593760635698	6
0.146464646464646	0.227635554778429	6
0.247474747474748	0.281020590200838	6
0.348484848484849	0.295076395071054	6
0.44949494949495	0.365743398804193	6
0.550505050505051	0.392790331650366	6
0.651515151515152	0.432969411697956	6
0.752525252525253	0.438607475575527	6
0.853535353535354	0.495581216994546	6
0.954545454545455	0.549666139938108	6
0.0454545454545455	0.126370190635248	7
0.146464646464646	0.144200359771674	7
0.247474747474748	0.149498680499516	7
0.348484848484849	0.164350054689083	7
0.44949494949495	0.176561522737307	7
