x	y	fill	count	density	group	xcenter	ycenter	colour	size
0.0606060606060606	0.0543309199140116	#55AFF5	2	0.002	1	0.183332333333333	527.727012552777	#55AFF5	0
0.0606060606060606	0.0365781709950793	#55AFF5	2	0.002	1	0.183332333333333	527.727012552777	#55AFF5	0
0.0454545454545454	0.0277017965356132	#55AFF5	2	0.002	1	0.183332333333333	527.727012552777	#55AFF5	0
0.0303030303030303	0.0365781709950793	#55AFF5	2	0.002	1	0.183332333333333	527.727012552777	#55AFF5	0
0.0303030303030303	0.0543309199140116	#55AFF5	2	0.002	1	0.183332333333333	527.727012552777	#55AFF5	0
0.0454545454545454	0.0632072943734778	#55AFF5	2	0.002	1	0.183332333333333	527.727012552777	#55AFF5	0
0.0606060606060606	0.0543309199140116	#55AFF5	2	0.002	1	0.183332333333333	527.727012552777	#55AFF5	0
0.0909090909090909	0.0543309199140116	#3F83BA	37	0.037	2	0.256665666666667	527.727012552777	#3F83BA	0
0.0909090909090909	0.0365781709950793	#3F83BA	37	0.037	2	0.256665666666667	527.727012552777	#3F83BA	0
0.0757575757575758	0.0277017965356132	#3F83BA	37	0.037	2	0.256665666666667	527.727012552777	#3F83BA	0
0.0606060606060606	0.0365781709950793	#3F83BA	37	0.037	2	0.256665666666667	527.727012552777	#3F83BA	0
0.0606060606060606	0.0543309199140116	#3F83BA	37	0.037	2	0.256665666666667	527.727012552777	#3F83BA	0
0.0757575757575758	0.0632072943734778	#3F83BA	37	0.037	2	0.256665666666667	527.727012552777	#3F83BA	0
0.0909090909090909	0.0543309199140116	#3F83BA	37	0.037	2	0.256665666666667	527.727012552777	#3F83BA	0
0.121212121212121	0.0543309199140116	#132B43	116	0.116	3	0.329999	527.727012552777	#132B43	0
0.121212121212121	0.0365781709950793	#132B43	116	0.116	3	0.329999	527.727012552777	#132B43	0
0.106060606060606	0.0277017965356132	#132B43	116	0.116	3	0.329999	527.727012552777	#132B43	0
0.0909090909090909	0.0365781709950793	#132B43	116	0.116	3	0.329999	527.727012552777	#132B43	0
0.0909090909090909	0.0543309199140116	#132B43	116	0.116	3	0.329999	527.727012552777	#132B43	0
0.106060606060606	0.0632072943734778	#132B43	116	0.116	3	0.329999	527.727012552777	#132B43	0
0.121212121212121	0.0543309199140116	#132B43	116	0.116	3	0.329999	527.727012552777	#132B43	0
0.151515151515151	0.0543309199140116	#438CC6	30	0.03	4	0.403332333333333	527.727012552777	#438CC6	0
0.151515151515151	0.0365781709950793	#438CC6	30	0.03	4	0.403332333333333	527.727012552777	#438CC6	0
0.136363636363636	0.0277017965356132	#438CC6	30	0.03	4	0.403332333333333	527.727012552777	#438CC6	0
0.121212121212121	0.0365781709950793	#438CC6	30	0.03	4	0.403332333333333	527.727012552777	#438CC6	0
0.121212121212121	0.0543309199140116	#438CC6	30	0.03	4	0.403332333333333	527.727012552777	#438CC6	0
0.136363636363636	0.0632072943734778	#438CC6	30	0.03	4	0.403332333333333	527.727012552777	#438CC6	0
0.151515151515151	0.0543309199140116	#438CC6	30	0.03	4	0.403332333333333	527.727012552777	#438CC6	0
0.181818181818182	0.0543309199140116	#55AFF5	2	0.002	5	0.476665666666667	527.727012552777	#55AFF5	0
0.181818181818182	0.0365781709950793	#55AFF5	2	0.002	5	0.476665666666667	527.727012552777	#55AFF5	0
0.166666666666667	0.0277017965356132	#55AFF5	2	0.002	5	0.476665666666667	527.727012552777	#55AFF5	0
0.151515151515152	0.0365781709950793	#55AFF5	2	0.002	5	0.476665666666667	527.727012552777	#55AFF5	0
0.151515151515152	0.0543309199140116	#55AFF5	2	0.002	5	0.476665666666667	527.727012552777	#55AFF5	0
0.166666666666667	0.0632072943734778	#55AFF5	2	0.002	5	0.476665666666667	527.727012552777	#55AFF5	0
0.181818181818182	0.0543309199140116	#55AFF5	2	0.002	5	0.476665666666667	527.727012552777	#55AFF5	0
0.106060606060606	0.0810688878284501	#4187BF	34	0.034	6	0.293332333333333	1055.45402610555	#4187BF	0
0.106060606060606	0.0633161389095178	#4187BF	34	0.034	6	0.293332333333333	1055.45402610555	#4187BF	0
0.0909090909090909	0.0544397644500517	#4187BF	34	0.034	6	0.293332333333333	1055.45402610555	#4187BF	0
0.0757575757575758	0.0633161389095178	#4187BF	34	0.034	6	0.293332333333333	1055.45402610555	#4187BF	0
0.0757575757575758	0.0810688878284501	#4187BF	34	0.034	6	0.293332333333333	1055.45402610555	#4187BF	0
0.0909090909090909	0.0899452622879162	#4187BF	34	0.034	6	0.293332333333333	1055.45402610555	#4187BF	0
0.106060606060606	0.0810688878284501	#4187BF	34	0.034	6	0.293332333333333	1055.45402610555	#4187BF	0
0.136363636363636	0.0810688878284501	#3773A3	51	0.051	7	0.366665666666667	1055.45402610555	#3773A3	0
0.136363636363636	0.0633161389095178	#3773A3	51	0.051	7	0.366665666666667	1055.45402610555	#3773A3	0
0.121212121212121	0.0544397644500517	#3773A3	51	0.051	7	0.366665666666667	1055.45402610555	#3773A3	0
0.106060606060606	0.0633161389095178	#3773A3	51	0.051	7	0.366665666666667	1055.45402610555	#3773A3	0
0.106060606060606	0.0810688878284501	#3773A3	51	0.051	7	0.366665666666667	1055.45402610555	#3773A3	0
0.121212121212121	0.0899452622879162	#3773A3	51	0.051	7	0.366665666666667	1055.45402610555	#3773A3	0
0.136363636363636	0.0810688878284501	#3773A3	51	0.051	7	0.366665666666667	1055.45402610555	#3773A3	0
0.166666666666667	0.0810688878284501	#4289C2	32	0.032	8	0.439999	1055.45402610555	#4289C2	0
0.166666666666667	0.0633161389095178	#4289C2	32	0.032	8	0.439999	1055.45402610555	#4289C2	0
0.151515151515151	0.0544397644500517	#4289C2	32	0.032	8	0.439999	1055.45402610555	#4289C2	0
0.136363636363636	0.0633161389095178	#4289C2	32	0.032	8	0.439999	1055.45402610555	#4289C2	0
0.136363636363636	0.0810688878284501	#4289C2	32	0.032	8	0.439999	1055.45402610555	#4289C2	0
0.151515151515151	0.0899452622879162	#4289C2	32	0.032	8	0.439999	1055.45402610555	#4289C2	0
0.166666666666667	0.0810688878284501	#4289C2	32	0.032	8	0.439999	1055.45402610555	#4289C2	0
0.196969696969697	0.0810688878284501	#4187BF	34	0.034	9	0.513332333333333	1055.45402610555	#4187BF	0
0.196969696969697	0.0633161389095178	#4187BF	34	0.034	9	0.513332333333333	1055.45402610555	#4187BF	0
0.181818181818182	0.0544397644500517	#4187BF	34	0.034	9	0.513332333333333	1055.45402610555	#4187BF	0
0.166666666666667	0.0633161389095178	#4187BF	34	0.034	9	0.513332333333333	1055.45402610555	#4187BF	0
0.166666666666667	0.0810688878284501	#4187BF	34	0.034	9	0.513332333333333	1055.45402610555	#4187BF	0
0.181818181818182	0.0899452622879162	#4187BF	34	0.034	9	0.513332333333333	1055.45402610555	#4187BF	0
0.196969696969697	0.0810688878284501	#4187BF	34	0.034	9	0.513332333333333	1055.45402610555	#4187BF	0
0.227272727272727	0.0810688878284501	#52A9EC	7	0.007	10	0.586665666666667	1055.45402610555	#52A9EC	0
0.227272727272727	0.0633161389095178	#52A9EC	7	0.007	10	0.586665666666667	1055.45402610555	#52A9EC	0
0.212121212121212	0.0544397644500517	#52A9EC	7	0.007	10	0.586665666666667	1055.45402610555	#52A9EC	0
0.196969696969697	0.0633161389095178	#52A9EC	7	0.007	10	0.586665666666667	1055.45402610555	#52A9EC	0
0.196969696969697	0.0810688878284501	#52A9EC	7	0.007	10	0.586665666666667	1055.45402610555	#52A9EC	0
0.212121212121212	0.0899452622879162	#52A9EC	7	0.007	10	0.586665666666667	1055.45402610555	#52A9EC	0
0.227272727272727	0.0810688878284501	#52A9EC	7	0.007	10	0.586665666666667	1055.45402610555	#52A9EC	0
0.257575757575757	0.0810688878284501	#55B1F7	1	0.001	11	0.659999	1055.45402610555	#55B1F7	0
0.257575757575757	0.0633161389095178	#55B1F7	1	0.001	11	0.659999	1055.45402610555	#55B1F7	0
0.242424242424242	0.0544397644500517	#55B1F7	1	0.001	11	0.659999	1055.45402610555	#55B1F7	0
0.227272727272727	0.0633161389095178	#55B1F7	1	0.001	11	0.659999	1055.45402610555	#55B1F7	0
0.227272727272727	0.0810688878284501	#55B1F7	1	0.001	11	0.659999	1055.45402610555	#55B1F7	0
0.242424242424242	0.0899452622879162	#55B1F7	1	0.001	11	0.659999	1055.45402610555	#55B1F7	0
0.257575757575757	0.0810688878284501	#55B1F7	1	0.001	11	0.659999	1055.45402610555	#55B1F7	0
0.287878787878788	0.0810688878284501	#55B1F7	1	0.001	12	0.733332333333333	1055.45402610555	#55B1F7	0
0.287878787878788	0.0633161389095178	#55B1F7	1	0.001	12	0.733332333333333	1055.45402610555	#55B1F7	0
0.272727272727273	0.0544397644500517	#55B1F7	1	0.001	12	0.733332333333333	1055.45402610555	#55B1F7	0
0.257575757575758	0.0633161389095178	#55B1F7	1	0.001	12	0.733332333333333	1055.45402610555	#55B1F7	0
0.257575757575758	0.0810688878284501	#55B1F7	1	0.001	12	0.733332333333333	1055.45402610555	#55B1F7	0
0.272727272727273	0.0899452622879162	#55B1F7	1	0.001	12	0.733332333333333	1055.45402610555	#55B1F7	0
0.287878787878788	0.0810688878284501	#55B1F7	1	0.001	12	0.733332333333333	1055.45402610555	#55B1F7	0
0.151515151515151	0.107806855742889	#52A9EC	7	0.007	13	0.403332333333333	1583.18103965833	#52A9EC	0
0.151515151515151	0.0900541068239563	#52A9EC	7	0.007	13	0.403332333333333	1583.18103965833	#52A9EC	0
0.136363636363636	0.0811777323644902	#52A9EC	7	0.007	13	0.403332333333333	1583.18103965833	#52A9EC	0
0.121212121212121	0.0900541068239563	#52A9EC	7	0.007	13	0.403332333333333	1583.18103965833	#52A9EC	0
0.121212121212121	0.107806855742889	#52A9EC	7	0.007	13	0.403332333333333	1583.18103965833	#52A9EC	0
0.136363636363636	0.116683230202355	#52A9EC	7	0.007	13	0.403332333333333	1583.18103965833	#52A9EC	0
0.151515151515151	0.107806855742889	#52A9EC	7	0.007	13	0.403332333333333	1583.18103965833	#52A9EC	0
0.181818181818182	0.107806855742889	#4289C2	32	0.032	14	0.476665666666667	1583.18103965833	#4289C2	0
0.181818181818182	0.0900541068239563	#4289C2	32	0.032	14	0.476665666666667	1583.18103965833	#4289C2	0
0.166666666666667	0.0811777323644902	#4289C2	32	0.032	14	0.476665666666667	1583.18103965833	#4289C2	0
0.151515151515152	0.0900541068239563	#4289C2	32	0.032	14	0.476665666666667	1583.18103965833	#4289C2	0
0.151515151515152	0.107806855742889	#4289C2	32	0.032	14	0.476665666666667	1583.18103965833	#4289C2	0
0.166666666666667	0.116683230202355	#4289C2	32	0.032	14	0.476665666666667	1583.18103965833	#4289C2	0
0.181818181818182	0.107806855742889	#4289C2	32	0.032	14	0.476665666666667	1583.18103965833	#4289C2	0
0.212121212121212	0.107806855742889	#3B7CB0	43	0.043	15	0.549999	1583.18103965833	#3B7CB0	0
0.212121212121212	0.0900541068239563	#3B7CB0	43	0.043	15	0.549999	1583.18103965833	#3B7CB0	0
0.196969696969697	0.0811777323644902	#3B7CB0	43	0.043	15	0.549999	1583.18103965833	#3B7CB0	0
0.181818181818182	0.0900541068239563	#3B7CB0	43	0.043	15	0.549999	1583.18103965833	#3B7CB0	0
0.181818181818182	0.107806855742889	#3B7CB0	43	0.043	15	0.549999	1583.18103965833	#3B7CB0	0
0.196969696969697	0.116683230202355	#3B7CB0	43	0.043	15	0.549999	1583.18103965833	#3B7CB0	0
0.212121212121212	0.107806855742889	#3B7CB0	43	0.043	15	0.549999	1583.18103965833	#3B7CB0	0
0.242424242424242	0.107806855742889	#52AAEE	6	0.006	16	0.623332333333333	1583.18103965833	#52AAEE	0
0.242424242424242	0.0900541068239563	#52AAEE	6	0.006	16	0.623332333333333	1583.18103965833	#52AAEE	0
0.227272727272727	0.0811777323644902	#52AAEE	6	0.006	16	0.623332333333333	1583.18103965833	#52AAEE	0
0.212121212121212	0.0900541068239563	#52AAEE	6	0.006	16	0.623332333333333	1583.18103965833	#52AAEE	0
0.212121212121212	0.107806855742889	#52AAEE	6	0.006	16	0.623332333333333	1583.18103965833	#52AAEE	0
0.227272727272727	0.116683230202355	#52AAEE	6	0.006	16	0.623332333333333	1583.18103965833	#52AAEE	0
0.242424242424242	0.107806855742889	#52AAEE	6	0.006	16	0.623332333333333	1583.18103965833	#52AAEE	0
0.272727272727273	0.107806855742889	#52AAEE	6	0.006	17	0.696665666666667	1583.18103965833	#52AAEE	0
0.272727272727273	0.0900541068239563	#52AAEE	6	0.006	17	0.696665666666667	1583.18103965833	#52AAEE	0
0.257575757575758	0.0811777323644902	#52AAEE	6	0.006	17	0.696665666666667	1583.18103965833	#52AAEE	0
0.242424242424242	0.0900541068239563	#52AAEE	6	0.006	17	0.696665666666667	1583.18103965833	#52AAEE	0
0.242424242424242	0.107806855742889	#52AAEE	6	0.006	17	0.696665666666667	1583.18103965833	#52AAEE	0
0.257575757575758	0.116683230202355	#52AAEE	6	0.006	17	0.696665666666667	1583.18103965833	#52AAEE	0
0.272727272727273	0.107806855742889	#52AAEE	6	0.006	17	0.696665666666667	1583.18103965833	#52AAEE	0
0.196969696969697	0.134544823657327	#4A9AD8	19	0.019	18	0.513332333333333	2110.90805321111	#4A9AD8	0
