x	y	clickSelects	group	ymin	ymax	xmin	xmax
0.124223153634919	0.05	1955	40	0.0454545454545455	0.05	0.117719323601676	0.130726983668161
0.153129064893771	0.0545454545454545	1957	40	0.0454545454545455	0.0545454545454545	0.146625234860529	0.159632894927013
0.210940887411476	0.0590909090909091	1961	40	0.0454545454545455	0.0590909090909091	0.204437057378233	0.217444717444718
0.225393843040902	0.0636363636363636	1962	40	0.0454545454545455	0.0636363636363636	0.21889001300766	0.231897673074145
0.341017488076312	0.05	1970	40	0.0454545454545455	0.05	0.334513658043069	0.347521318109554
0.369923399335164	0.05	1972	40	0.0454545454545455	0.05	0.363419569301922	0.376427229368407
0.38437635496459	0.0545454545454545	1973	40	0.0454545454545455	0.0545454545454545	0.377872524931348	0.390880184997833
0.514452955629426	0.05	1982	40	0.0454545454545455	0.05	0.507949125596184	0.520956785662669
0.572264778147131	0.05	1986	40	0.0454545454545455	0.05	0.565760948113889	0.578768608180373
0.673435467553114	0.05	1993	40	0.0454545454545455	0.05	0.666931637519872	0.679939297586357
0.745700245700246	0.05	1998	40	0.0454545454545455	0.05	0.739196415667003	0.752204075733488
0.80351206821795	0.0545454545454545	2002	40	0.0454545454545455	0.0545454545454545	0.797008238184708	0.810015898251193
0.817965023847377	0.0545454545454545	2003	40	0.0454545454545455	0.0545454545454545	0.811461193814134	0.824468853880619
0.890229801994508	0.05	2008	40	0.0454545454545455	0.05	0.883725971961265	0.89673363202775
0.904682757623934	0.0545454545454545	2009	40	0.0454545454545455	0.0545454545454545	0.898178927590691	0.911186587657176
0.91913571325336	0.0545454545454545	2010	40	0.0454545454545455	0.0545454545454545	0.912631883220118	0.925639543286602
0.933588668882786	0.0545454545454545	2011	40	0.0454545454545455	0.0545454545454545	0.927084838849544	0.940092498916029
0.948041624512212	0.05	2012	40	0.0454545454545455	0.05	0.94153779447897	0.954545454545455
