x	xend	y	yend
0.655645869587186	0.656749251420323	0.286345450473779	0.28926973933186
0.62522405618783	0.62522405618783	0.249060767533236	0.249060767533236
0.651547594206962	0.653123853968586	0.280131336650355	0.281227944972135
0.659901770943572	0.659901770943572	0.296580461477065	0.296580461477065
0.642562913565701	0.642562913565701	0.350679805351577	0.350679805351577
0.623174918497718	0.623174918497718	0.277572583899533	0.277572583899533
0.626800315949455	0.626800315949455	0.249060767533236	0.249060767533236
0.645242555160463	0.657064503372648	0.290366347653641	0.304622255836789
0.654384861777886	0.654857739706373	0.361645888569383	0.369687682929108
0.264260570775791	0.264260570775791	0.292925100404462	0.292925100404462
0.232735375543299	0.232735375543299	0.333134072203086	0.333134072203086
0.564538055365282	0.564538055365282	0.37334304400171	0.37334304400171
0.553977114962397	0.556656756557159	0.409896654727732	0.409896654727732
0.360412416234893	0.360412416234893	0.576946655745651	0.576946655745651
0.360412416234893	0.360412416234893	0.576946655745651	0.576946655745651
0.394302001109823	0.394302001109823	0.520654095227578	0.520654095227578
0.393198619276686	0.393198619276686	0.610941513720851	0.610941513720851
0.397454520633072	0.397454520633072	0.518460878584016	0.518460878584016
0.359624286354081	0.359624286354081	0.57548451131661	0.57548451131661
0.398242650513885	0.399346032347022	0.566346108635105	0.567077180849625
0.384056312659263	0.384056312659263	0.593761316679621	0.593761316679621
0.398557902466209	0.398557902466209	0.557207705953599	0.557207705953599
0.634681614757578	0.634681614757578	0.234439323242828	0.234439323242828
0.713494602838809	0.713494602838809	0.179608907153795	0.179608907153795
0.671408467203432	0.671408467203432	0.23809468431543	0.23809468431543
0.634208736829091	0.634208736829091	0.241750045388032	0.241750045388032
0.737138499263179	0.737926629143991	0.124778491064763	0.124778491064763
0.676137246488306	0.676137246488306	0.218721270630639	0.218721270630639
0.678816888083068	0.678816888083068	0.2209144872742	0.2209144872742
0.680393147844692	0.680393147844692	0.246502014782415	0.246502014782415
0.718538634076008	0.718538634076008	0.175953546081193	0.174125865544892
0.671723719155757	0.671723719155757	0.208851795734613	0.208851795734613
0.739818140857941	0.739818140857941	0.104674005165451	0.104674005165451
0.726104680931806	0.726892810812619	0.13684118260435	0.13684118260435
0.641774783684889	0.641774783684889	0.23809468431543	0.23809468431543
0.74297066038119	0.74297066038119	0.0820107665153174	0.0820107665153174
0.746596057832926	0.746596057832926	0.0809141581935369	0.0809141581935369
0.71223359502951	0.71223359502951	0.144882976964075	0.144882976964075
0.698204883151051	0.698204883151051	0.227859673312144	0.227859673312144
0.670935589274944	0.670935589274944	0.23809468431543	0.23809468431543
0.633420606948279	0.633420606948279	0.23809468431543	0.23809468431543
0.671250841227269	0.671250841227269	0.23882575652995	0.23882575652995
0.646818814922088	0.646818814922088	0.25454380914214	0.25454380914214
0.677240628321443	0.677240628321443	0.244674334246114	0.244674334246114
0.71034208331556	0.71034208331556	0.148538338036677	0.148538338036677
0.724055543241694	0.724055543241694	0.146710657500376	0.146710657500376
0.697732005222563	0.697732005222563	0.23809468431543	0.23809468431543
0.710657335267885	0.710657335267885	0.208851795734613	0.208851795734613
0.71034208331556	0.71034208331556	0.15402137964558	0.15402137964558
0.63736125635234	0.63736125635234	0.244308798138854	0.244308798138854
0.732409719978305	0.733197849859117	0.173029257223111	0.173394793330372
0.74234015647654	0.74234015647654	0.0973632830202466	0.0973632830202466
0.718538634076008	0.718538634076008	0.143055296427774	0.143055296427774
0.71034208331556	0.71034208331556	0.132089213209967	0.132089213209967
0.727208062764943	0.728469070574243	0.172298185008591	0.173394793330372
0.710026831363235	0.710026831363235	0.126606171601064	0.126606171601064
0.726419932884131	0.726419932884131	0.219817878952419	0.219817878952419
0.731621590097492	0.731621590097492	0.295483853155284	0.295483853155284
0.68985070641444	0.68985070641444	0.300235822549667	0.300235822549667
0.68795919470049	0.690165958366765	0.345196763742673	0.352507485887878
0.674088108798194	0.727680940693431	0.252716128605839	0.291828492082682
0.682757537487129	0.683545667367941	0.285614378259258	0.287442058795559
0.62837657571108	0.62837657571108	0.59266470835784	0.59266470835784
0.60473267928671	0.60473267928671	0.494701031612102	0.494701031612102
0.606308939048335	0.606308939048335	0.559766458704421	0.559766458704421
0.620495276902956	0.620495276902956	0.64383976337427	0.64383976337427
0.61686987945122	0.61686987945122	0.629218319083862	0.629218319083862
0.622071536664581	0.623647796426206	0.658461207664679	0.65955781598646
0.651232342254637	0.651232342254637	0.650053877197694	0.650053877197694
0.638149386233152	0.638149386233152	0.579139872389212	0.579139872389212
0.670935589274944	0.670935589274944	0.651150485519475	0.651150485519475
0.657064503372648	0.657064503372648	0.57621558353113	0.57621558353113
0.650128960421499	0.650128960421499	0.638356721765367	0.638356721765367
0.639883271970939	0.644612051255813	0.573291294673049	0.57548451131661
0.638937516113965	0.638937516113965	0.540393045019629	0.540393045019629
0.658325511181947	0.658325511181947	0.602899719361126	0.602899719361126
0.670935589274944	0.670935589274944	0.651150485519475	0.651150485519475
0.633578232924441	0.633578232924441	0.560863067026201	0.560863067026201
0.674403360750519	0.674403360750519	0.648591732768653	0.648591732768653
