x	y	clickSelects	group	ymin	ymax	xmin	xmax
0.138676109264345	0.0590909090909091	1956	44	0.0454545454545455	0.0590909090909091	0.132172279231102	0.145179939297587
0.153129064893771	0.05	1957	44	0.0454545454545455	0.05	0.146625234860529	0.159632894927013
0.210940887411476	0.0545454545454545	1961	44	0.0454545454545455	0.0545454545454545	0.204437057378233	0.217444717444718
0.225393843040902	0.0545454545454545	1962	44	0.0454545454545455	0.0545454545454545	0.21889001300766	0.231897673074145
0.38437635496459	0.0545454545454545	1973	44	0.0454545454545455	0.0545454545454545	0.377872524931348	0.390880184997833
0.456641133111721	0.05	1978	44	0.0454545454545455	0.05	0.450137303078479	0.463144963144964
0.485547044370574	0.05	1980	44	0.0454545454545455	0.05	0.479043214337331	0.492050874403816
0.5	0.05	1981	44	0.0454545454545455	0.05	0.493496169966758	0.506503830033242
0.543358866888279	0.0590909090909091	1984	44	0.0454545454545455	0.0590909090909091	0.536855036855036	0.549862696921521
0.557811822517705	0.0545454545454545	1985	44	0.0454545454545455	0.0545454545454545	0.551307992484462	0.564315652550947
0.572264778147131	0.05	1986	44	0.0454545454545455	0.05	0.565760948113889	0.578768608180373
0.586717733776557	0.0590909090909091	1987	44	0.0454545454545455	0.0590909090909091	0.580213903743315	0.5932215638098
0.601170689405983	0.05	1988	44	0.0454545454545455	0.05	0.594666859372741	0.607674519439226
0.630076600664836	0.0727272727272727	1990	44	0.0454545454545455	0.0727272727272727	0.623572770631593	0.636580430698078
0.644529556294262	0.0681818181818182	1991	44	0.0454545454545455	0.0681818181818182	0.63802572626102	0.651033386327505
0.673435467553114	0.0909090909090909	1993	44	0.0454545454545455	0.0909090909090909	0.666931637519872	0.679939297586357
0.687888423182541	0.0545454545454545	1994	44	0.0454545454545455	0.0545454545454545	0.681384593149298	0.694392253215783
0.702341378811967	0.0727272727272727	1995	44	0.0454545454545455	0.0727272727272727	0.695837548778724	0.708845208845209
0.716794334441393	0.0636363636363636	1996	44	0.0454545454545455	0.0636363636363636	0.710290504408151	0.723298164474636
0.731247290070819	0.0727272727272727	1997	44	0.0454545454545455	0.0727272727272727	0.724743460037577	0.737751120104062
0.745700245700246	0.0772727272727273	1998	44	0.0454545454545455	0.0772727272727273	0.739196415667003	0.752204075733488
0.760153201329672	0.05	1999	44	0.0454545454545455	0.05	0.753649371296429	0.766657031362914
0.774606156959098	0.104545454545455	2000	44	0.0454545454545455	0.104545454545455	0.768102326925855	0.78110998699234
0.789059112588524	0.0545454545454545	2001	44	0.0454545454545455	0.0545454545454545	0.782555282555282	0.795562942621767
0.80351206821795	0.0590909090909091	2002	44	0.0454545454545455	0.0590909090909091	0.797008238184708	0.810015898251193
0.817965023847377	0.0636363636363636	2003	44	0.0454545454545455	0.0636363636363636	0.811461193814134	0.824468853880619
0.832417979476803	0.0681818181818182	2004	44	0.0454545454545455	0.0681818181818182	0.82591414944356	0.838921809510045
0.846870935106229	0.0727272727272727	2005	44	0.0454545454545455	0.0727272727272727	0.840367105072987	0.853374765139471
0.861323890735655	0.0863636363636364	2006	44	0.0454545454545455	0.0863636363636364	0.854820060702413	0.867827720768898
0.875776846365081	0.0590909090909091	2007	44	0.0454545454545455	0.0590909090909091	0.869273016331839	0.882280676398324
0.890229801994508	0.05	2008	44	0.0454545454545455	0.05	0.883725971961265	0.89673363202775
0.904682757623934	0.0545454545454545	2009	44	0.0454545454545455	0.0545454545454545	0.898178927590691	0.911186587657176
0.91913571325336	0.0545454545454545	2010	44	0.0454545454545455	0.0545454545454545	0.912631883220118	0.925639543286602
0.933588668882786	0.0545454545454545	2011	44	0.0454545454545455	0.0545454545454545	0.927084838849544	0.940092498916029
0.948041624512212	0.0545454545454545	2012	44	0.0454545454545455	0.0545454545454545	0.94153779447897	0.954545454545455
