x	y	clickSelects	group	ymin	ymax	xmin	xmax
0.0519583754877876	0.0681818181818182	1950	12	0.0454545454545455	0.0681818181818182	0.0454545454545452	0.0584622055210301
0.0664113311172138	0.0772727272727273	1951	12	0.0454545454545455	0.0772727272727273	0.0599075010839714	0.0729151611504563
0.08086428674664	0.0727272727272727	1952	12	0.0454545454545455	0.0727272727272727	0.0743604567133976	0.0873681167798825
0.0953172423760662	0.159090909090909	1953	12	0.0454545454545455	0.159090909090909	0.0888134123428238	0.101821072409309
0.109770198005492	0.0863636363636364	1954	12	0.0454545454545455	0.0863636363636364	0.10326636797225	0.116274028038735
0.124223153634919	0.163636363636364	1955	12	0.0454545454545455	0.163636363636364	0.117719323601676	0.130726983668161
0.138676109264345	0.127272727272727	1956	12	0.0454545454545455	0.127272727272727	0.132172279231102	0.145179939297587
0.153129064893771	0.168181818181818	1957	12	0.0454545454545455	0.168181818181818	0.146625234860529	0.159632894927013
0.167582020523197	0.145454545454545	1958	12	0.0454545454545455	0.145454545454545	0.161078190489955	0.17408585055644
0.182034976152623	0.15	1959	12	0.0454545454545455	0.15	0.175531146119381	0.188538806185866
0.19648793178205	0.154545454545455	1960	12	0.0454545454545455	0.154545454545455	0.189984101748807	0.202991761815292
0.210940887411476	0.0818181818181818	1961	12	0.0454545454545455	0.0818181818181818	0.204437057378233	0.217444717444718
0.225393843040902	0.181818181818182	1962	12	0.0454545454545455	0.181818181818182	0.21889001300766	0.231897673074145
0.239846798670328	0.0818181818181818	1963	12	0.0454545454545455	0.0818181818181818	0.233342968637086	0.246350628703571
0.254299754299754	0.186363636363636	1964	12	0.0454545454545455	0.186363636363636	0.247795924266512	0.260803584332997
0.268752709929181	0.186363636363636	1965	12	0.0454545454545455	0.186363636363636	0.262248879895938	0.275256539962423
0.283205665558607	0.0727272727272727	1966	12	0.0454545454545455	0.0727272727272727	0.276701835525364	0.289709495591849
0.297658621188033	0.145454545454545	1967	12	0.0454545454545455	0.145454545454545	0.291154791154791	0.304162451221276
0.312111576817459	0.0863636363636364	1968	12	0.0454545454545455	0.0863636363636364	0.305607746784217	0.318615406850702
