x	y	clickSelects	group	ymin	ymax	xmin	xmax
0.153129064893771	0.05	1957	48	0.0454545454545455	0.05	0.146625234860529	0.159632894927013
0.268752709929181	0.0545454545454545	1965	48	0.0454545454545455	0.0545454545454545	0.262248879895938	0.275256539962423
0.283205665558607	0.0545454545454545	1966	48	0.0454545454545455	0.0545454545454545	0.276701835525364	0.289709495591849
0.312111576817459	0.0545454545454545	1968	48	0.0454545454545455	0.0545454545454545	0.305607746784217	0.318615406850702
0.341017488076312	0.05	1970	48	0.0454545454545455	0.05	0.334513658043069	0.347521318109554
0.369923399335164	0.0545454545454545	1972	48	0.0454545454545455	0.0545454545454545	0.363419569301922	0.376427229368407
0.38437635496459	0.05	1973	48	0.0454545454545455	0.05	0.377872524931348	0.390880184997833
0.528905911258852	0.0590909090909091	1983	48	0.0454545454545455	0.0590909090909091	0.52240208122561	0.535409741292095
0.543358866888279	0.0590909090909091	1984	48	0.0454545454545455	0.0590909090909091	0.536855036855036	0.549862696921521
0.644529556294262	0.0545454545454545	1991	48	0.0454545454545455	0.0545454545454545	0.63802572626102	0.651033386327505
0.673435467553114	0.05	1993	48	0.0454545454545455	0.05	0.666931637519872	0.679939297586357
0.687888423182541	0.0545454545454545	1994	48	0.0454545454545455	0.0545454545454545	0.681384593149298	0.694392253215783
0.702341378811967	0.0636363636363636	1995	48	0.0454545454545455	0.0636363636363636	0.695837548778724	0.708845208845209
0.716794334441393	0.0636363636363636	1996	48	0.0454545454545455	0.0636363636363636	0.710290504408151	0.723298164474636
0.731247290070819	0.109090909090909	1997	48	0.0454545454545455	0.109090909090909	0.724743460037577	0.737751120104062
0.745700245700246	0.0590909090909091	1998	48	0.0454545454545455	0.0590909090909091	0.739196415667003	0.752204075733488
0.760153201329672	0.05	1999	48	0.0454545454545455	0.05	0.753649371296429	0.766657031362914
0.774606156959098	0.0590909090909091	2000	48	0.0454545454545455	0.0590909090909091	0.768102326925855	0.78110998699234
0.789059112588524	0.0636363636363636	2001	48	0.0454545454545455	0.0636363636363636	0.782555282555282	0.795562942621767
0.80351206821795	0.0545454545454545	2002	48	0.0454545454545455	0.0545454545454545	0.797008238184708	0.810015898251193
0.817965023847377	0.0545454545454545	2003	48	0.0454545454545455	0.0545454545454545	0.811461193814134	0.824468853880619
0.832417979476803	0.0772727272727273	2004	48	0.0454545454545455	0.0772727272727273	0.82591414944356	0.838921809510045
0.846870935106229	0.05	2005	48	0.0454545454545455	0.05	0.840367105072987	0.853374765139471
0.861323890735655	0.0636363636363636	2006	48	0.0454545454545455	0.0636363636363636	0.854820060702413	0.867827720768898
0.875776846365081	0.0545454545454545	2007	48	0.0454545454545455	0.0545454545454545	0.869273016331839	0.882280676398324
0.904682757623934	0.0636363636363636	2009	48	0.0454545454545455	0.0636363636363636	0.898178927590691	0.911186587657176
0.91913571325336	0.0545454545454545	2010	48	0.0454545454545455	0.0545454545454545	0.912631883220118	0.925639543286602
0.933588668882786	0.05	2011	48	0.0454545454545455	0.05	0.927084838849544	0.940092498916029
