x	y
0.0454545454545455	0.058154481981149
0.131390288172676	0.0530518700474442
0.145492062531607	0.114618462161399
0.151126274342754	0.112474712515185
0.166947828980485	0.0454545454545454
0.204887144370925	0.180867390720624
0.21498551705911	0.201316477283248
0.238480182440182	0.100537250179742
0.263441266633052	0.216876137979474
0.27017965037124	0.281488477032685
0.278978453821453	0.286184218821037
0.281540826030865	0.234447969283375
0.322295389124907	0.266494227757992
0.359626640531269	0.307746586196164
0.379138954985728	0.325103356896778
0.393733979522975	0.365607454629669
0.40673162823799	0.414689216003885
0.427395979666709	0.526531108183402
0.443083628709641	0.388216318521715
0.460128125850723	0.513645050624099
0.463628707433806	0.368379336246506
0.463831406126014	0.415409826928567
0.470256654614606	0.493896428793714
0.492958043171323	0.502061349507561
0.502353692405731	0.502053077718685
0.503364644661227	0.558110554206269
0.516652383559318	0.552888295298966
0.549851297241517	0.502688111400953
0.58884074573588	0.619152921538401
0.60814096274902	0.555948958263852
0.624339442134978	0.588253844647843
0.641034950978384	0.616479893103026
0.65037405358658	0.643006273021593
0.658604552440205	0.605424322413661
0.668392059935082	0.730008137752831
0.749094486537629	0.679999288905249
0.788423843759466	0.842360839444658
0.808106009423055	0.721252870859804
0.812710510995792	0.826922862655637
0.816336966741598	0.7304611309695
0.825632549895036	0.78530991085775
0.830387553929195	0.726291077386762
0.844565013859767	0.916248177999445
0.85416044922426	0.889424741224262
0.861149533804717	0.909330698554385
0.891967108227641	0.885751217082011
0.895774252856579	0.924702120436638
0.920616840678821	0.868899601237743
0.944338204517231	0.954545454545455
0.954545454545455	0.954306546009306
