x	y	fill	count	density	group	xcenter	ycenter	colour	size
0.0608628659476117	0.0543309199140116	#4998D6	24	0.024	1	0.234165666666667	529.459063360346	#4998D6	0
0.0608628659476117	0.0365781709950793	#4998D6	24	0.024	1	0.234165666666667	529.459063360346	#4998D6	0
0.0454545454545455	0.0277017965356132	#4998D6	24	0.024	1	0.234165666666667	529.459063360346	#4998D6	0
0.0300462249614792	0.0365781709950793	#4998D6	24	0.024	1	0.234165666666667	529.459063360346	#4998D6	0
0.0300462249614792	0.0543309199140116	#4998D6	24	0.024	1	0.234165666666667	529.459063360346	#4998D6	0
0.0454545454545455	0.0632072943734777	#4998D6	24	0.024	1	0.234165666666667	529.459063360346	#4998D6	0
0.0608628659476117	0.0543309199140116	#4998D6	24	0.024	1	0.234165666666667	529.459063360346	#4998D6	0
0.0916795069337442	0.0543309199140116	#132B43	140	0.14	2	0.327832333333333	529.459063360346	#132B43	0
0.0916795069337442	0.0365781709950793	#132B43	140	0.14	2	0.327832333333333	529.459063360346	#132B43	0
0.076271186440678	0.0277017965356132	#132B43	140	0.14	2	0.327832333333333	529.459063360346	#132B43	0
0.0608628659476117	0.0365781709950793	#132B43	140	0.14	2	0.327832333333333	529.459063360346	#132B43	0
0.0608628659476117	0.0543309199140116	#132B43	140	0.14	2	0.327832333333333	529.459063360346	#132B43	0
0.076271186440678	0.0632072943734777	#132B43	140	0.14	2	0.327832333333333	529.459063360346	#132B43	0
0.0916795069337442	0.0543309199140116	#132B43	140	0.14	2	0.327832333333333	529.459063360346	#132B43	0
0.122496147919877	0.0543309199140116	#4794D1	28	0.028	3	0.421499	529.459063360346	#4794D1	0
0.122496147919877	0.0365781709950793	#4794D1	28	0.028	3	0.421499	529.459063360346	#4794D1	0
0.10708782742681	0.0277017965356132	#4794D1	28	0.028	3	0.421499	529.459063360346	#4794D1	0
0.0916795069337443	0.0365781709950793	#4794D1	28	0.028	3	0.421499	529.459063360346	#4794D1	0
0.0916795069337443	0.0543309199140116	#4794D1	28	0.028	3	0.421499	529.459063360346	#4794D1	0
0.10708782742681	0.0632072943734777	#4794D1	28	0.028	3	0.421499	529.459063360346	#4794D1	0
0.122496147919877	0.0543309199140116	#4794D1	28	0.028	3	0.421499	529.459063360346	#4794D1	0
0.076271186440678	0.0810688878284501	#448DC7	35	0.035	4	0.280999	1058.91812772069	#448DC7	0
0.076271186440678	0.0633161389095178	#448DC7	35	0.035	4	0.280999	1058.91812772069	#448DC7	0
0.0608628659476117	0.0544397644500517	#448DC7	35	0.035	4	0.280999	1058.91812772069	#448DC7	0
0.0454545454545455	0.0633161389095178	#448DC7	35	0.035	4	0.280999	1058.91812772069	#448DC7	0
0.0454545454545455	0.0810688878284501	#448DC7	35	0.035	4	0.280999	1058.91812772069	#448DC7	0
0.0608628659476117	0.0899452622879162	#448DC7	35	0.035	4	0.280999	1058.91812772069	#448DC7	0
0.076271186440678	0.0810688878284501	#448DC7	35	0.035	4	0.280999	1058.91812772069	#448DC7	0
0.10708782742681	0.0810688878284501	#2C5E87	83	0.083	5	0.374665666666667	1058.91812772069	#2C5E87	0
0.10708782742681	0.0633161389095178	#2C5E87	83	0.083	5	0.374665666666667	1058.91812772069	#2C5E87	0
0.0916795069337442	0.0544397644500517	#2C5E87	83	0.083	5	0.374665666666667	1058.91812772069	#2C5E87	0
0.076271186440678	0.0633161389095178	#2C5E87	83	0.083	5	0.374665666666667	1058.91812772069	#2C5E87	0
0.076271186440678	0.0810688878284501	#2C5E87	83	0.083	5	0.374665666666667	1058.91812772069	#2C5E87	0
0.0916795069337442	0.0899452622879162	#2C5E87	83	0.083	5	0.374665666666667	1058.91812772069	#2C5E87	0
0.10708782742681	0.0810688878284501	#2C5E87	83	0.083	5	0.374665666666667	1058.91812772069	#2C5E87	0
0.137904468412943	0.0810688878284501	#4692CE	30	0.03	6	0.468332333333333	1058.91812772069	#4692CE	0
0.137904468412943	0.0633161389095178	#4692CE	30	0.03	6	0.468332333333333	1058.91812772069	#4692CE	0
0.122496147919877	0.0544397644500517	#4692CE	30	0.03	6	0.468332333333333	1058.91812772069	#4692CE	0
0.10708782742681	0.0633161389095178	#4692CE	30	0.03	6	0.468332333333333	1058.91812772069	#4692CE	0
0.10708782742681	0.0810688878284501	#4692CE	30	0.03	6	0.468332333333333	1058.91812772069	#4692CE	0
0.122496147919877	0.0899452622879162	#4692CE	30	0.03	6	0.468332333333333	1058.91812772069	#4692CE	0
0.137904468412943	0.0810688878284501	#4692CE	30	0.03	6	0.468332333333333	1058.91812772069	#4692CE	0
0.168721109399075	0.0810688878284501	#52AAEE	7	0.007	7	0.561999	1058.91812772069	#52AAEE	0
0.168721109399075	0.0633161389095178	#52AAEE	7	0.007	7	0.561999	1058.91812772069	#52AAEE	0
0.153312788906009	0.0544397644500517	#52AAEE	7	0.007	7	0.561999	1058.91812772069	#52AAEE	0
0.137904468412943	0.0633161389095178	#52AAEE	7	0.007	7	0.561999	1058.91812772069	#52AAEE	0
0.137904468412943	0.0810688878284501	#52AAEE	7	0.007	7	0.561999	1058.91812772069	#52AAEE	0
0.153312788906009	0.0899452622879162	#52AAEE	7	0.007	7	0.561999	1058.91812772069	#52AAEE	0
0.168721109399075	0.0810688878284501	#52AAEE	7	0.007	7	0.561999	1058.91812772069	#52AAEE	0
0.199537750385208	0.0810688878284501	#55B1F7	1	0.001	8	0.655665666666667	1058.91812772069	#55B1F7	0
0.199537750385208	0.0633161389095178	#55B1F7	1	0.001	8	0.655665666666667	1058.91812772069	#55B1F7	0
0.184129429892142	0.0544397644500517	#55B1F7	1	0.001	8	0.655665666666667	1058.91812772069	#55B1F7	0
0.168721109399076	0.0633161389095178	#55B1F7	1	0.001	8	0.655665666666667	1058.91812772069	#55B1F7	0
0.168721109399076	0.0810688878284501	#55B1F7	1	0.001	8	0.655665666666667	1058.91812772069	#55B1F7	0
0.184129429892142	0.0899452622879162	#55B1F7	1	0.001	8	0.655665666666667	1058.91812772069	#55B1F7	0
0.199537750385208	0.0810688878284501	#55B1F7	1	0.001	8	0.655665666666667	1058.91812772069	#55B1F7	0
0.230354391371341	0.0810688878284501	#55B1F7	1	0.001	9	0.749332333333333	1058.91812772069	#55B1F7	0
0.230354391371341	0.0633161389095178	#55B1F7	1	0.001	9	0.749332333333333	1058.91812772069	#55B1F7	0
0.214946070878274	0.0544397644500517	#55B1F7	1	0.001	9	0.749332333333333	1058.91812772069	#55B1F7	0
0.199537750385208	0.0633161389095178	#55B1F7	1	0.001	9	0.749332333333333	1058.91812772069	#55B1F7	0
0.199537750385208	0.0810688878284501	#55B1F7	1	0.001	9	0.749332333333333	1058.91812772069	#55B1F7	0
0.214946070878274	0.0899452622879162	#55B1F7	1	0.001	9	0.749332333333333	1058.91812772069	#55B1F7	0
0.230354391371341	0.0810688878284501	#55B1F7	1	0.001	9	0.749332333333333	1058.91812772069	#55B1F7	0
0.122496147919877	0.107806855742889	#52AAEE	7	0.007	10	0.421499	1588.37719208104	#52AAEE	0
0.122496147919877	0.0900541068239563	#52AAEE	7	0.007	10	0.421499	1588.37719208104	#52AAEE	0
0.10708782742681	0.0811777323644902	#52AAEE	7	0.007	10	0.421499	1588.37719208104	#52AAEE	0
0.0916795069337443	0.0900541068239563	#52AAEE	7	0.007	10	0.421499	1588.37719208104	#52AAEE	0
0.0916795069337443	0.107806855742889	#52AAEE	7	0.007	10	0.421499	1588.37719208104	#52AAEE	0
0.10708782742681	0.116683230202355	#52AAEE	7	0.007	10	0.421499	1588.37719208104	#52AAEE	0
0.122496147919877	0.107806855742889	#52AAEE	7	0.007	10	0.421499	1588.37719208104	#52AAEE	0
0.153312788906009	0.107806855742889	#3B7BAF	53	0.053	11	0.515165666666667	1588.37719208104	#3B7BAF	0
0.153312788906009	0.0900541068239563	#3B7BAF	53	0.053	11	0.515165666666667	1588.37719208104	#3B7BAF	0
0.137904468412943	0.0811777323644902	#3B7BAF	53	0.053	11	0.515165666666667	1588.37719208104	#3B7BAF	0
0.122496147919877	0.0900541068239563	#3B7BAF	53	0.053	11	0.515165666666667	1588.37719208104	#3B7BAF	0
0.122496147919877	0.107806855742889	#3B7BAF	53	0.053	11	0.515165666666667	1588.37719208104	#3B7BAF	0
0.137904468412943	0.116683230202355	#3B7BAF	53	0.053	11	0.515165666666667	1588.37719208104	#3B7BAF	0
0.153312788906009	0.107806855742889	#3B7BAF	53	0.053	11	0.515165666666667	1588.37719208104	#3B7BAF	0
0.184129429892142	0.107806855742889	#4FA3E4	14	0.014	12	0.608832333333333	1588.37719208104	#4FA3E4	0
0.184129429892142	0.0900541068239563	#4FA3E4	14	0.014	12	0.608832333333333	1588.37719208104	#4FA3E4	0
0.168721109399075	0.0811777323644902	#4FA3E4	14	0.014	12	0.608832333333333	1588.37719208104	#4FA3E4	0
0.153312788906009	0.0900541068239563	#4FA3E4	14	0.014	12	0.608832333333333	1588.37719208104	#4FA3E4	0
