x,y,PANEL,group
0.380952380952381,0.458246685087736,1,2
0.619047619047619,0.702370584578233,1,3
0.380952380952381,0.474447732923894,1,2
0.380952380952381,0.456945903182003,1,2
0.380952380952381,0.2908312127342,1,2
0.380952380952381,0.476719919452382,1,2
0.619047619047619,0.464608568691222,1,3
0.857142857142857,0.671891079113543,1,4
0.380952380952381,0.448149525415575,1,2
0.619047619047619,0.50394330323011,1,3
0.380952380952381,0.307813801832792,1,2
0.380952380952381,0.3886781504122,1,2
0.142857142857143,0.166818325983886,1,1
0.142857142857143,0.0454545454545454,1,1
0.380952380952381,0.300151015544689,1,2
0.857142857142857,0.738994881402579,1,4
0.380952380952381,0.419803452232746,1,2
0.619047619047619,0.464135307109447,1,3
0.380952380952381,0.235736747456841,1,2
0.619047619047619,0.559908767623951,1,3
0.619047619047619,0.455793561692778,1,3
0.619047619047619,0.487862182737227,1,3
0.380952380952381,0.442291844988775,1,2
0.619047619047619,0.71747977646866,1,3
0.380952380952381,0.370293728683491,1,2
0.619047619047619,0.51109763161282,1,3
0.619047619047619,0.56904015773199,1,3
0.857142857142857,0.820699791475304,1,4
0.619047619047619,0.506873219621572,1,3
0.619047619047619,0.681543697919116,1,3
0.380952380952381,0.456640578975608,1,2
0.380952380952381,0.42995586119481,1,2
0.142857142857143,0.172802135874355,1,1
0.142857142857143,0.192504097185092,1,1
0.857142857142857,0.664036868105374,1,4
0.380952380952381,0.313941168139757,1,2
0.619047619047619,0.53697623804667,1,3
0.619047619047619,0.547866863835114,1,3
0.619047619047619,0.548050541849188,1,3
0.619047619047619,0.629573182105775,1,3
0.380952380952381,0.50994328393481,1,2
0.142857142857143,0.141080074511632,1,1
0.142857142857143,0.213117428937452,1,1
0.380952380952381,0.313982637817824,1,2
0.142857142857143,0.210370797408376,1,1
0.380952380952381,0.494391493932625,1,2
0.380952380952381,0.522722848444642,1,2
0.619047619047619,0.617547187426405,1,3
0.380952380952381,0.398208180721012,1,2
0.380952380952381,0.266475390704643,1,2
0.619047619047619,0.42710090320004,1,3
0.857142857142857,0.934526839704212,1,4
0.380952380952381,0.386120676018392,1,2
0.619047619047619,0.722943425408052,1,3
0.619047619047619,0.524660337127555,1,3
0.380952380952381,0.424690268615309,1,2
0.619047619047619,0.668562067618613,1,3
0.142857142857143,0.0787133687668991,1,1
0.619047619047619,0.595453622250616,1,3
0.380952380952381,0.421932692029676,1,2
0.619047619047619,0.648823790138531,1,3
0.619047619047619,0.657859699053277,1,3
0.380952380952381,0.331702337376592,1,2
0.619047619047619,0.528144905278232,1,3
0.380952380952381,0.327637202936937,1,2
0.380952380952381,0.22199091987509,1,2
0.380952380952381,0.372143023052182,1,2
0.142857142857143,0.161613025499425,1,1
0.857142857142857,0.737496556750666,1,4
0.619047619047619,0.650180859475665,1,3
0.619047619047619,0.705036856023066,1,3
0.619047619047619,0.574174161276699,1,3
0.380952380952381,0.384481980267399,1,2
0.380952380952381,0.382983369391056,1,2
0.380952380952381,0.258188485871185,1,2
0.380952380952381,0.386964795847606,1,2
0.380952380952381,0.343801536999381,1,2
0.380952380952381,0.36546885347601,1,2
0.380952380952381,0.326735246442498,1,2
0.619047619047619,0.472387008922952,1,3
0.619047619047619,0.530470964264459,1,3
0.619047619047619,0.623571153464332,1,3
0.380952380952381,0.35959825552221,1,2
0.619047619047619,0.616627382060459,1,3
0.380952380952381,0.377418917359516,1,2
0.857142857142857,0.795922703481861,1,4
0.619047619047619,0.526105529772113,1,3
0.380952380952381,0.461931199402219,1,2
0.380952380952381,0.425320178025398,1,2
0.380952380952381,0.259620962625789,1,2
0.619047619047619,0.537057788465673,1,3
0.619047619047619,0.612559565227496,1,3
0.619047619047619,0.627716938828698,1,3
0.619047619047619,0.570947250913159,1,3
0.619047619047619,0.627720030431568,1,3
0.619047619047619,0.513174513384253,1,3
0.380952380952381,0.42592664455788,1,2
0.380952380952381,0.319700026124511,1,2
0.857142857142857,0.954545454545454,1,4
0.619047619047619,0.622610525055256,1,3
