x,y,PANEL,group
0.626905838333146,0.653134067663945,1,1
0.518994244985099,0.656646608270275,1,1
0.649055530936851,0.791425390178109,1,1
0.518463280565944,0.584344293732321,1,1
0.816262444861894,0.657981270707914,1,1
0.589587215540077,0.646374768447881,1,1
0.585322275992367,0.655120348791479,1,1
0.476592001607057,0.657005345138595,1,1
0.552439074793754,0.600766998726612,1,1
0.612236304691471,0.681508859454848,1,1
0.571734268739434,0.743977607360957,1,1
0.760509923538331,0.72082210029031,1,1
0.534237950831716,0.727958807974364,1,1
0.630939966330222,0.750230154972224,1,1
0.479496781642364,0.584404111310376,1,1
0.60086962426763,0.682072742002852,1,1
0.601284583083299,0.634068687988845,1,1
0.686663321577624,0.691778301633492,1,1
0.459419091351419,0.793515296759825,1,1
0.698561826935042,0.621510034254928,1,1
0.480702973165808,0.703114659650443,1,1
0.757846680555231,0.585972716780461,1,1
0.458558541435551,0.757053824370064,1,1
0.686967607403764,0.581647794774386,1,1
0.601771649836653,0.719879295879063,1,1
0.53524127512919,0.587348233835463,1,1
0.531873030605362,0.7436602841691,1,1
0.575051277159732,0.584888236874711,1,1
0.510561885477603,0.606393192622106,1,1
0.464870375036974,0.634959245968308,1,1
0.469914898277809,0.620428522438756,1,1
0.663105294085126,0.73277559577367,1,1
0.489052833413081,0.635238559969022,1,1
0.461351062712854,0.608678972510206,1,1
0.5196348007573,0.780180626879762,1,1
0.760064611322707,0.624559600440812,1,1
0.459468921481233,0.594328608494237,1,1
0.688279342214894,0.630505793810827,1,1
0.686001748047637,0.659184539842351,1,1
0.569057408027253,0.616197455620915,1,1
0.568838688872755,0.625669048368711,1,1
0.470993352323269,0.654911492269008,1,1
0.507820147949039,0.658138939955064,1,1
0.592173847901027,0.741618825659492,1,1
0.649681847971413,0.621827598984062,1,1
0.51192214305801,0.679229725519468,1,1
0.556322912199781,0.678223767165544,1,1
0.473075548520652,0.605114874394895,1,1
0.484126495630414,0.647702626816095,1,1
0.632425947479759,0.78266554126072,1,1
0.736918403080364,0.636216294616703,1,1
0.482860511742749,0.602418159579541,1,1
0.470484332758143,0.664610871463641,1,1
0.502650570196679,0.609074763455963,1,1
0.667900465975876,0.717882263449564,1,1
0.619008910691171,0.596396459764081,1,1
0.478775332830666,0.588126895040729,1,1
0.506445932527166,0.620814655323719,1,1
0.633201231291673,0.824866208935684,1,1
0.581000893182226,0.719750387953766,1,1
0.550310074216423,0.606972946885942,1,1
0.531703134272379,0.598680866964485,1,1
0.524759002184547,0.619421274311653,1,1
0.624951732782131,0.651531162161353,1,1
0.680259034470616,0.840733313228837,1,1
0.523319029095673,0.596790225103602,1,1
0.61206641479002,0.667558470507552,1,1
0.482664022411216,0.681307023047789,1,1
0.692669572293403,0.652621287902656,1,1
0.768066992263516,0.698743031739392,1,1
0.672437955353631,0.627869814637536,1,1
0.462845225526911,0.737218998830608,1,1
0.794500746863342,0.716710913308209,1,1
0.60028248478418,0.607844463551104,1,1
0.519385603040147,0.737412453358685,1,1
0.505818319027115,0.738944082995669,1,1
0.463183633000049,0.727077359059203,1,1
0.496579115017452,0.68314872920565,1,1
0.474305354858167,0.589625157310629,1,1
0.907132955555589,0.58284926220197,1,1
0.50798157829438,0.632424229846629,1,1
0.705526798090306,0.69581933449292,1,1
0.4753345148789,0.612564564111929,1,1
0.61771979144555,0.622150452262131,1,1
0.659073838412906,0.874270654180222,1,1
0.706138423353219,0.599917222930455,1,1
0.468439260368384,0.68619221577494,1,1
0.565738946025823,0.590303005462946,1,1
0.536700725166948,0.788010124629276,1,1
0.678890145824377,0.697777515661304,1,1
0.611897579294596,0.711282552688501,1,1
0.669610008517441,0.611129920675296,1,1
0.469572064981809,0.700139654253646,1,1
0.548506283342007,0.655769584822414,1,1
0.464671440053148,0.700133466028243,1,1
0.536410738294793,0.689797682412547,1,1
0.546314777751119,0.873072163330219,1,1
0.543119295140552,0.61909729433569,1,1
0.504998690366769,0.59730730324845,1,1
0.646311051729482,0.708037044374933,1,1
0.515906408924538,0.656643190675993,1,1
0.638777813679801,0.774205064806704,1,1
0.684330339340291,0.621348928523456,1,1
0.483125865778319,0.688744599737765,1,1
0.687426422042416,0.612822854867165,1,1
0.648461350083174,0.653251296857563,1,1
0.794244127725504,0.74616784503707,1,1
0.473898332694464,0.631422604720444,1,1
0.557942601345873,0.800412085447512,1,1
0.547227313207977,0.62080025391899,1,1
0.630811730376221,0.824417483599279,1,1
0.586829487244538,0.729584243569109,1,1
0.584036856080761,0.667544616593459,1,1
0.528245239786718,0.647887679123394,1,1
0.589748497302209,0.643640572079328,1,1
0.539082021474332,0.651016227140534,1,1
0.60905138568891,0.779278793893959,1,1
0.484176334218305,0.665136558144783,1,1
0.690051964840904,0.593572144116553,1,1
0.541476556919967,0.621852123430956,1,1
0.480384532530148,0.720283835011817,1,1
0.70665154326305,0.673119226492975,1,1
0.625390984024929,0.847915147445956,1,1
0.470740455131649,0.62495395136237,1,1
0.896090999617457,0.742691579362984,1,1
0.590621971313749,0.650866884228241,1,1
0.573902655608728,0.631656609498928,1,1
0.560871451888458,0.826044794525547,1,1
0.465127095334775,0.641457423331093,1,1
0.55077925048124,0.610567525583515,1,1
0.674896503587943,0.698605816394495,1,1
0.794407343592066,0.80861343703373,1,1
0.605480092183246,0.727520278200393,1,1
0.583494811485556,0.737122528426511,1,1
0.539527306743138,0.87501189088989,1,1
0.570658972850634,0.67863900620878,1,1
0.489167766311153,0.684271755370789,1,1
0.580535763655525,0.699094346070872,1,1
0.654661236235476,0.696057449379645,1,1
0.56042383124632,0.74836012165938,1,1
0.60470454123433,0.64634046693802,1,1
0.545877104185381,0.649880898881786,1,1
0.549016994864373,0.643716752954776,1,1
0.479631219411179,0.609708701282333,1,1
0.49084395395696,0.732209955357141,1,1
0.507683137343392,0.622384364459617,1,1
0.512232416714144,0.798082946407793,1,1
0.527294723656554,0.692664720061638,1,1
0.608618271533278,0.643699807543862,1,1
0.727420061615244,0.722006726213699,1,1
0.664519500039688,0.614666073828586,1,1
0.731991364308489,0.612988714099206,1,1
0.502677161762967,0.662835757756853,1,1
0.531402847805326,0.64359295825717,1,1
0.532514805524044,0.613501825924738,1,1
0.756148770559193,0.663611318339822,1,1
0.648433362015874,0.722714308831717,1,1
0.622695740842195,0.766625169161587,1,1
0.710510797811018,0.730807411098588,1,1
0.469678141461218,0.594981839792221,1,1
0.597985728853623,0.600013709926306,1,1
0.498569444609272,0.592607056658637,1,1
0.580105794351529,0.609440904244445,1,1
0.580397114314691,0.606229841672126,1,1
0.708677483324356,0.627000267327386,1,1
0.554874699870195,0.687166940711528,1,1
0.60877355556187,0.730626790495167,1,1
0.483543998379515,0.724168247725533,1,1
0.568610130890018,0.687728131836613,1,1
0.559503661802611,0.673440925718934,1,1
0.512289803602296,0.776373810736946,1,1
0.511680009166256,0.646619479462966,1,1
0.686563717410754,0.645649381313421,1,1
0.526629239184531,0.677969832342843,1,1
0.509287484641379,0.634795495612507,1,1
0.684867425965355,0.706639167723606,1,1
0.589548553203091,0.66249231799274,1,1
0.544684660143219,0.844276294769261,1,1
0.549416928599262,0.61804625272534,1,1
0.484453788785627,0.827441169747226,1,1
0.677731223386757,0.62151734566878,1,1
0.493547933523238,0.658679766109468,1,1
0.540809398418703,0.740167391751342,1,1
0.520233427057662,0.699810645701321,1,1
0.622788040174883,0.706801327802002,1,1
0.597087972463822,0.686506541156094,1,1
0.647292866572932,0.701447245779445,1,1
0.490650284837448,0.675923471632982,1,1
0.589827621253287,0.687152239259156,1,1
0.624955936942035,0.585160299728171,1,1
0.68919828402944,0.617487271893047,1,1
0.492766891158043,0.608152324329257,1,1
0.584207181322367,0.953804747169857,1,1
0.496473649872386,0.806448159160515,1,1
0.583049448123121,0.763883394819495,1,1
0.566434594645349,0.620377996159288,1,1
0.527230238118457,0.593423324849316,1,1
0.59884454531289,0.678987170627492,1,1
0.688404358260306,0.696035117096235,1,1
0.651050967119938,0.653505254904473,1,1
0.730464821361271,0.605192189429927,1,1
0.475359566880387,0.650051657830581,1,1
0.696597940465968,0.715166489872682,1,1
0.516772768493788,0.673209952014736,1,1
0.608647859546271,0.772861174532114,1,1
0.818705592968353,0.778767655089659,1,1
0.462123246659281,0.582232616525656,1,1
0.520886123237845,0.751624840490947,1,1
0.518447264847749,0.781681908233162,1,1
0.648015957252944,0.632733944747536,1,1
0.523578089478954,0.855434366642605,1,1
0.589255927509459,0.876730188625063,1,1
0.55220270520451,0.817780287393108,1,1
0.480676947737591,0.652364716113136,1,1
0.693489718801016,0.684834086255587,1,1
0.484499007736197,0.620683862744717,1,1
0.606921784233226,0.606615254929251,1,1
0.589334000541119,0.690980066635456,1,1
0.468327289599807,0.724125420856557,1,1
0.760224406589128,0.653402987298728,1,1
0.518399178794619,0.602629861428139,1,1
0.662289130157135,0.709488337938718,1,1
0.790820336305801,0.588674467442386,1,1
0.594476246468865,0.646723235628798,1,1
0.458946348960579,0.625589654722084,1,1
0.496700891964127,0.634308281171572,1,1
0.496818735651369,0.69163960188659,1,1
0.641966383143496,0.583544761822548,1,1
0.487635791778441,0.597985680686232,1,1
0.485499869150818,0.689506458803024,1,1
0.670090449683257,0.805651560593413,1,1
0.651355953598544,0.851090800149319,1,1
0.542432684684438,0.706560000372264,1,1
0.538182114575053,0.598565273501491,1,1
0.522538344799312,0.583486723488209,1,1
0.567031729669342,0.614230749598407,1,1
0.462665648942324,0.620489347795229,1,1
0.521258863557514,0.725557379043478,1,1
0.459222621089301,0.655830972865442,1,1
0.504838919726998,0.659508609626416,1,1
0.549136738539913,0.729885644649937,1,1
0.495584798032454,0.689754792628298,1,1
0.544098555966761,0.694418123836127,1,1
0.767265035782999,0.714323339702775,1,1
0.552989023017285,0.845287452186487,1,1
0.764352256324239,0.636122472901901,1,1
0.211499560550026,0.796773799441702,1,1
0.295299310657765,0.692973262799815,1,1
0.258015193902918,0.834287465776384,1,1
0.0666524074116822,0.691298890579575,1,1
0.391172969316221,0.646566955683834,1,1
0.426766112040523,0.636485156017618,1,1
0.412072123867214,0.709689018790479,1,1
0.218248573280101,0.636855601474361,1,1
0.309553155195914,0.661661209996629,1,1
0.374012966703172,0.662396938936591,1,1
0.278065699452696,0.646652558670575,1,1
0.446443050668152,0.609599783750096,1,1
0.162793298975218,0.60666682679224,1,1
0.446539215096405,0.584587777508007,1,1
0.406254479924689,0.676805386135102,1,1
0.450778074585625,0.679414673063795,1,1
0.249775520097131,0.870992947094293,1,1
0.390235062037276,0.632170204226988,1,1
0.110308361676336,0.583440133659321,1,1
0.443495102914441,0.791730446144444,1,1
0.449122198106405,0.580744031685198,1,1
0.199086017940509,0.757174210127269,1,1
0.331726538762447,0.896651090172904,1,1
0.294869940010966,0.696890296322506,1,1
0.18441467141234,0.806240242851685,1,1
0.452815169192335,0.6468078339496,1,1
0.391067528473746,0.584453643867643,1,1
0.34071067635272,0.722982532231848,1,1
0.354091215267571,0.721117223120983,1,1
0.429738036207048,0.643314887187922,1,1
0.377805624567294,0.661528978340549,1,1
0.307169047292216,0.595697619313334,1,1
