x,y,group,PANEL
0.480182506443238,0.588131852375216,1,1
0.476754425220356,0.587931818254563,1,1
0.472130197960687,0.588192370425845,1,1
0.479675532820195,0.579778444843563,1,1
0.499940318920214,0.559893816589581,1,1
0.503356875520793,0.560819171997571,1,1
0.513474835353346,0.559270198082658,1,1
0.51914571783478,0.558691961119019,1,1
0.526526305474504,0.554873714188674,1,1
0.529371679842063,0.557689286417032,1,1
0.529027916822498,0.557840553564848,1,1
0.527161806075806,0.565191300383893,1,1
0.528333146735064,0.571347718017914,1,1
0.528100678639458,0.574420470977378,1,1
0.527836929426171,0.576058543242836,1,1
0.528272889424163,0.578417739982133,1,1
0.529663527182109,0.582329268087141,1,1
0.530098718871947,0.57900017375927,1,1
0.531194216540618,0.596191105248853,1,1
0.534359316858366,0.604524326107584,1,1
0.534247253626254,0.614242663292921,1,1
0.534150885832136,0.616157249610329,1,1
0.536744803916866,0.617383488567309,1,1
0.520436585291071,0.61312568138065,1,1
0.513387467740456,0.614066998669308,1,1
0.507824477675443,0.610530315956489,1,1
0.499276720192153,0.600282494790971,1,1
0.494213240185263,0.603448542914477,1,1
0.492802955690247,0.601920567056429,1,1
0.484498422616713,0.598554498801647,1,1
0.485226229954751,0.594565623423887,1,1
0.482400612082569,0.591664352263917,1,1
0.480182506443238,0.588131852375216,1,1
0.275286795302342,0.832087640746856,2,1
0.274011733042354,0.833746725058556,2,1
0.258215427163446,0.834296423690415,2,1
0.249423676962246,0.823314817663674,2,1
0.23230368589306,0.830592455991598,2,1
0.22421910846806,0.843639901494184,2,1
0.200274126312484,0.863617768954696,2,1
0.175985271379035,0.863658953684481,2,1
0.175989442194725,0.857053728815073,2,1
0.135169120237718,0.857053728815073,2,1
0.081024359248424,0.874228740392123,2,1
0.0823308123844008,0.877374559874573,2,1
0.0477683603381484,0.874652282810257,2,1
0.0546814873455832,0.862889090216561,2,1
0.0602881612170413,0.85143858820716,2,1
0.0637015348266978,0.84393739961362,2,1
0.066889794147361,0.837821327346685,2,1
0.0755617980349124,0.829117415941127,2,1
0.0900756878472193,0.818082930064322,2,1
0.0906031862737928,0.808410002401025,2,1
0.0894005644968544,0.804840528585414,2,1
0.0880619521767357,0.804706062680965,2,1
0.0788944992884451,0.805687725336709,2,1
0.0854762659650798,0.79914385788063,2,1
0.0964340963677831,0.791288010567823,2,1
0.10417809376414,0.791345143188897,2,1
0.10442208648205,0.790844239508632,2,1
0.11699391279877,0.78019633611243,2,1
0.11866476351615,0.778211998754699,2,1
0.119331545235133,0.762883557137646,2,1
0.121090531873557,0.760589103241232,2,1
0.124718922007903,0.757146541065775,2,1
0.142873494885013,0.744555485041628,2,1
0.149719120533242,0.733553762288857,2,1
0.158382233997874,0.738948710081953,2,1
0.154474399212247,0.745585886691452,2,1
0.148580048816434,0.752880312273365,2,1
0.146225842875615,0.753083689855438,2,1
0.143556850108452,0.752582786175173,2,1
0.139760310246784,0.759374601372665,2,1
0.135360319209647,0.771965629418056,2,1
0.131104660347072,0.779744171426245,2,1
0.12499013478611,0.791385488555983,2,1
0.125553963212516,0.78712345657707,2,1
0.122085490932419,0.794987725495629,2,1
0.114013316196183,0.802660367909906,2,1
0.110040394734119,0.810553175160245,2,1
0.105177113880385,0.816734829632762,2,1
0.099206920493985,0.823029937963486,2,1
0.0858958719752318,0.836655592450955,2,1
0.0818437050150431,0.851577250925106,2,1
0.0808602705784849,0.863405969766872,2,1
0.0888648341972071,0.860195379462782,2,1
0.092992844147983,0.861352748710274,2,1
0.0979086992310821,0.857294150270947,2,1
0.103531068540534,0.855700592207316,2,1
0.105557097141475,0.853284234868187,2,1
0.110660199897428,0.839777098393878,2,1
0.118464344846378,0.826053126555549,2,1
0.123463616243292,0.819171359655434,2,1
0.13780266107151,0.806364307629966,2,1
0.141243144983157,0.806238235352511,2,1
0.141870413711385,0.800855038637208,2,1
0.148623622864572,0.795207946289203,2,1
0.15299551577495,0.789625540826568,2,1
0.153827373988641,0.789001922319646,2,1
0.156252264279587,0.789014540738894,2,1
0.16244669388852,0.782449633257815,2,1
0.158753875627582,0.779650890251581,2,1
0.160372810665443,0.77434922363315,2,1
0.162247153285209,0.772789324013766,2,1
0.16362538835439,0.772776677615761,2,1
0.163034339867686,0.771872348243392,2,1
0.166302612994627,0.771908496796981,2,1
0.168012976702762,0.771900942532686,2,1
0.173439976224594,0.766416043036968,2,1
0.177783880766521,0.76560919165276,2,1
0.177172307476286,0.764012304117087,2,1
0.178447479494582,0.76195399092678,2,1
0.17939030335731,0.760939565147002,2,1
0.184537199678015,0.756212778041412,2,1
0.186192245199093,0.756192577379113,2,1
0.184101898229869,0.75568747688535,2,1
0.184313841521944,0.755239509012663,2,1
0.208406338843005,0.731708087649073,2,1
0.212762646073696,0.721231666052365,2,1
0.219360108188325,0.712495858864229,2,1
0.215671460743078,0.703335585958989,2,1
0.218373381002537,0.701000758716731,2,1
0.213653664015211,0.697822959515433,2,1
0.216710871916539,0.688344987828457,2,1
0.216962328199368,0.688039068103271,2,1
0.228108174583079,0.678288807156599,2,1
0.242957266266954,0.668288947721872,2,1
0.263634194812204,0.660583514204804,2,1
0.284721399911457,0.648738819492992,2,1
0.301126205847985,0.64210500033429,2,1
0.321922441673653,0.634904723268497,2,1
0.342718018949475,0.62733799443751,2,1
0.367283025784976,0.635263606780018,2,1
0.366723258415953,0.635814088817063,2,1
0.366575743250469,0.637064711260462,2,1
0.371474366279267,0.635878831659946,2,1
0.372701683675427,0.634884550584954,2,1
0.377785029936002,0.63417940198116,2,1
0.376581530092603,0.634196217213905,2,1
0.375714439462155,0.635846040557155,2,1
0.39291861515331,0.62341888408945,2,1
0.397865861112397,0.618809761644943,2,1
0.405609858508755,0.610839607121851,2,1
0.408219472031479,0.61860638406287,2,1
0.407428224391618,0.623569339853324,2,1
0.415168929038746,0.633242281505999,2,1
0.431513477664374,0.633234727241704,2,1
0.430594361596099,0.638980164919326,2,1
0.417266739572891,0.650580269340523,2,1
0.423785065947703,0.652267108578817,2,1
0.425455038598622,0.658839542345434,2,1
0.450286977638331,0.658815172848394,2,1
0.450263050327263,0.660823879703165,2,1
0.455586218490057,0.661301281227846,2,1
0.457848007935833,0.664642140622887,2,1
0.462379928458767,0.668553654738517,2,1
0.462407916827218,0.668557879530771,2,1
0.46263544579898,0.668602421711354,2,1
0.465137166905282,0.672893859363504,2,1
0.466447681098642,0.670991024123888,2,1
0.468242119670438,0.666965216787352,2,1
0.473153145388,0.6807858552299,2,1
0.474971401512556,0.683793011994403,2,1
0.471338950320827,0.684392288983042,2,1
0.474607991755922,0.689640180431197,2,1
0.474771970667553,0.689774646335646,2,1
0.47909205765672,0.699106345082867,2,1
0.483779615459903,0.708722140125089,2,1
0.479479394724422,0.71462224436946,2,1
0.476302660026062,0.71341193931439,2,1
0.479231231190822,0.713453124044176,2,1
0.468094604504954,0.713933883019655,2,1
0.433743107926008,0.706269662211128,2,1
0.431105396276525,0.690019236626261,2,1
0.427453078831111,0.681621272924646,2,1
0.417162908213852,0.67442519267235,2,1
0.41918158300818,0.674486522106922,2,1
0.419340622795967,0.670827991908902,2,1
0.41323849992377,0.668256156619081,2,1
0.409274578642933,0.670204345423223,2,1
0.411045199661969,0.670175779112685,2,1
0.403531804469987,0.67146758628587,2,1
0.399388318597832,0.668615040130602,2,1
0.392294639174311,0.667111433769594,2,1
0.374815189647566,0.663746204877512,2,1
0.370675655074486,0.666357546171719,2,1
0.359769630592995,0.671813851378143,2,1
0.352737086546835,0.674083124393574,2,1
0.347145998355063,0.68274582309059,2,1
0.334661539651234,0.701873164327766,2,1
0.327077460109125,0.718053027488367,2,1
0.329934359098988,0.715181120033499,2,1
0.33067786187502,0.711020818813758,2,1
0.332027998817442,0.711281384974418,2,1
0.325882301897107,0.724406107802866,2,1
0.326809540080148,0.747558472971391,2,1
0.335264990826702,0.778359083078397,2,1
0.333290877905281,0.777874127289421,2,1
0.322441817985461,0.779556741735461,2,1
0.30598103531203,0.787090693453036,2,1
0.301865537808326,0.79418087411142,2,1
0.301465798051859,0.798923637087055,2,1
0.289320931551904,0.814208403864981,2,1
0.279198910661968,0.829476299452648,2,1
0.275286795302342,0.832087640746856,2,1
0.498784673698951,0.5751172119648,3,1
0.511832851070879,0.563434710105276,3,1
0.511556699168827,0.559192878788662,3,1
0.498517521978127,0.565410653836012,3,1
0.497910119503583,0.574746563386108,3,1
0.498784673698951,0.5751172119648,3,1
0.0454545454545454,0.881555089735371,4,1
0.0477683603381484,0.874652282810257,4,1
