x	xend	y	yend
0.627588445830267	0.627588445830267	0.256112686208011	0.256112686208011
0.625696934116318	0.625696934116318	0.253488863702209	0.253488863702209
0.664630550228446	0.664945802180771	0.312337454189474	0.312337454189474
0.651232342254637	0.651232342254637	0.391052129363523	0.391052129363523
0.656749251420323	0.660217022895897	0.350570296416869	0.347196810337981
0.664630550228446	0.665103428156933	0.270356294096648	0.274104611962079
0.629637583520379	0.631529095234329	0.372310540036369	0.374184698969084
0.538845021250801	0.542785670654863	0.350570296416869	0.349070969270697
0.522294293753742	0.523555301563042	0.399673260454014	0.4004229240271
0.549878839582173	0.549878839582173	0.347946473911068	0.347946473911068
0.551927977272285	0.551927977272285	0.420289008713884	0.420289008713884
0.543573800535675	0.548460205796711	0.341574333539835	0.344198156045637
0.539002647226963	0.5413670368694	0.350570296416869	0.353568950709214
0.566114315126907	0.569582086602481	0.373435035395998	0.373435035395998
0.538056891369989	0.538056891369989	0.394800447228954	0.394800447228954
0.0987532958052059	0.0987532958052059	0.526741236092121	0.526741236092121
0.102693945209267	0.102693945209267	0.527116067878664	0.527116067878664
0.0896109891877831	0.0896109891877831	0.592711630523705	0.592711630523705
0.392410489395873	0.392410489395873	0.532738544676811	0.532738544676811
0.374598754089515	0.374598754089515	0.61520153771629	0.61520153771629
0.357575148663969	0.357575148663969	0.596085116602593	0.596085116602593
0.354895507069207	0.355368384997695	0.592336798737162	0.592711630523705
0.748172317594551	0.748172317594551	0.0900622047694223	0.0900622047694223
0.731936842049817	0.731936842049817	0.166153057437669	0.166153057437669
0.709869205387073	0.709869205387073	0.127920215210274	0.127920215210274
0.74297066038119	0.74297066038119	0.139165168806567	0.139165168806567
0.725631803003319	0.725631803003319	0.178147674607048	0.178147674607048
0.728153818621918	0.72957245240738	0.161655075999152	0.162404739572238
0.70908107550626	0.70908107550626	0.135042019154593	0.135042019154593
0.746596057832926	0.746596057832926	0.0788172511731295	0.0788172511731295
0.728784322526568	0.728784322526568	0.175523852101247	0.175523852101247
0.738399507072478	0.738399507072478	0.165403393864583	0.165403393864583
0.707662441720798	0.707662441720798	0.154158440268291	0.154158440268291
0.746123179904439	0.746123179904439	0.0825655690385605	0.0825655690385605
0.727365688741106	0.729257200455056	0.171775534235816	0.173649693168531
0.725316551050994	0.725316551050994	0.180396665326307	0.180396665326307
0.747068935761414	0.747068935761414	0.084439727971276	0.084439727971276
0.746280805880602	0.746280805880602	0.0769430922404141	0.0769430922404141
0.727365688741106	0.727365688741106	0.169151711730014	0.169151711730014
0.74107914866724	0.74107914866724	0.0582015029132596	0.0582015029132596
0.720272519813795	0.720272519813795	0.112926943748551	0.112926943748551
0.714755610648109	0.715858992481246	0.184144983191738	0.18564431033791
0.721375901646932	0.721375901646932	0.0829404008251035	0.0829404008251035
0.748172317594551	0.748172317594551	0.112926943748551	0.112926943748551
0.714282732719622	0.714282732719622	0.148535963470144	0.148535963470144
0.734774109620742	0.734774109620742	0.12492156091793	0.12492156091793
0.74234015647654	0.74234015647654	0.0788172511731295	0.0788172511731295
0.706874311839986	0.707662441720798	0.142538654885455	0.14441281381817
0.715543740528921	0.714282732719622	0.199887918226547	0.197264095720746
0.637046004400015	0.637046004400015	0.263609321938873	0.263609321938873
0.670147459394132	0.670147459394132	0.244867732611718	0.248616050477149
0.734774109620742	0.734774109620742	0.12492156091793	0.12492156091793
0.704037044269061	0.704825174149874	0.306714977391328	0.306714977391328
0.67834401015458	0.679132140035392	0.304091154885526	0.304091154885526
0.245660705588621	0.245660705588621	0.740395354421682	0.740770186208225
0.592910731074526	0.594014112907663	0.665803828899607	0.668427651405409
0.60788519880996	0.60788519880996	0.618575023795178	0.618575023795178
0.589285333622789	0.589758211551276	0.563474751173344	0.566473405465689
0.582192164695478	0.584714180314078	0.611453219850859	0.61032872449123
0.618446139212845	0.618446139212845	0.537236526115328	0.537236526115328
0.589758211551276	0.602053037691948	0.617825360222092	0.608454565558515
0.60788519880996	0.60788519880996	0.623447837020238	0.623447837020238
0.608988580643097	0.608988580643097	0.620824014514437	0.620824014514437
0.598900518168699	0.598900518168699	0.623447837020238	0.623447837020238
0.569266834650156	0.569266834650156	0.615951201289377	0.615951201289377
0.583137920552453	0.584556554337915	0.675924287136271	0.677798446068986
0.579985401029204	0.579985401029204	0.611078388064316	0.611078388064316
0.579512523100716	0.579512523100716	0.618575023795178	0.618575023795178
0.611037718333209	0.611037718333209	0.6309444727511	0.6309444727511
0.61623937554657	0.61623937554657	0.61032872449123	0.61032872449123
0.613402107975646	0.613402107975646	0.612202883423946	0.612202883423946
0.603471671477411	0.613874985904133	0.625321995952954	0.624197500593324
0.590073463503601	0.592910731074526	0.554853620082853	0.558601937948284
0.575098995768167	0.575098995768167	0.612952546997032	0.612952546997032
0.574783743815843	0.574783743815843	0.608454565558515	0.608454565558515
0.601580159763461	0.601580159763461	0.647062239572453	0.647062239572453
0.611825848214021	0.611825848214021	0.62607165952604	0.62607165952604
0.596063250597775	0.596063250597775	0.596085116602593	0.596085116602593
0.613874985904133	0.613874985904133	0.61032872449123	0.61032872449123
0.608200450762284	0.608200450762284	0.625321995952954	0.625321995952954
0.608988580643097	0.608988580643097	0.625321995952954	0.625321995952954
0.590861593384414	0.590861593384414	0.624572332379868	0.624572332379868
0.643823921375001	0.643823921375001	0.602832088760368	0.602832088760368
0.6488679526122	0.6488679526122	0.62607165952604	0.62607165952604
0.630740965353517	0.630740965353517	0.527116067878664	0.527116067878664
0.632317225115141	0.63673075244769	0.652684716370599	0.644813248853194
0.642878165518026	0.642878165518026	0.659056856741832	0.659056856741832
0.650444212373824	0.650444212373824	0.596459948389136	0.596459948389136
0.664315298276121	0.665733932061583	0.56422441474643	0.565348910106059
0.632001973162816	0.632001973162816	0.664679333539978	0.664679333539978
0.512836735183995	0.512836735183995	0.659056856741832	0.659056856741832
0.55224322922461	0.55224322922461	0.71340746579058	0.71340746579058
0.504640184423547	0.511418101398532	0.731399391544648	0.73402321405045
0.499438527210185	0.499438527210185	0.721653765094528	0.721653765094528
0.579827775053041	0.584714180314078	0.669552146765038	0.677798446068986
0.517565514468868	0.517565514468868	0.641439762774307	0.641439762774307
0.504640184423547	0.511418101398532	0.731024559758105	0.733273550477363
0.525604439253154	0.525604439253154	0.708909484352063	0.708909484352063
0.546095816154274	0.547514449939736	0.725402082959959	0.726526578319588
0.556183878628672	0.556656756557159	0.66730315604578	0.669177314978495
0.568005826840856	0.580300652981529	0.647811903145539	0.659806520314918
0.518826522278168	0.518826522278168	0.65643303423603	0.65643303423603
0.541209410893238	0.541209410893238	0.6309444727511	0.6309444727511
0.526392569133966	0.527495950967104	0.675924287136271	0.678548109642073
0.527811202919429	0.527811202919429	0.656058202449487	0.656058202449487
0.525446813276992	0.525446813276992	0.657182697809116	0.657182697809116
0.539002647226963	0.540578906988588	0.657932361382202	0.661680679247633
0.52402817949153	0.528284080847916	0.629070313818385	0.633568295256902
0.517723140445031	0.517723140445031	0.657182697809116	0.657182697809116
0.540106029060101	0.540106029060101	0.626446491312583	0.626446491312583
0.542155166750213	0.543573800535675	0.673300464630469	0.675924287136271
0.517250262516544	0.515201124826432	0.628320650245298	0.629819977391471
0.532539982204302	0.532539982204302	0.641439762774307	0.641439762774307
0.524343431443854	0.524343431443854	0.656058202449487	0.656058202449487
0.521190911920605	0.521190911920605	0.656058202449487	0.656058202449487
0.513309613112482	0.513309613112482	0.645188080639738	0.645188080639738
0.51252148323167	0.51252148323167	0.629070313818385	0.629070313818385
0.424566188533016	0.424566188533016	0.583340835860128	0.583340835860128
0.421098417057442	0.421098417057442	0.565348910106059	0.565348910106059
0.493921618044499	0.493921618044499	0.567223069038775	0.567223069038775
0.464760812454444	0.466809950144556	0.50350166532645	0.50350166532645
0.509053711756096	0.51126047542237	0.56422441474643	0.562350255813715
0.410852728606881	0.412901866296993	0.506125487832251	0.509873805697682
0.421098417057442	0.429767845746377	0.506125487832251	0.512122796416941
0.51252148323167	0.513782491040969	0.536112030755698	0.533488208249897
0.50038428306716	0.50038428306716	0.561600592240629	0.561600592240629
0.608200450762284	0.608200450762284	0.479887262774235	0.479887262774235
0.68985070641444	0.69111171422374	0.551105302217422	0.551105302217422
0.573207484054218	0.573207484054218	0.318709594560707	0.318709594560707
0.588497203741977	0.588497203741977	0.227250638644193	0.227250638644193
0.554292366914722	0.559494024128084	0.331828707089715	0.33970017460712
0.585817562147215	0.585817562147215	0.211882535395926	0.211882535395926
0.550351717510661	0.55476524484321	0.33370286602243	0.33970017460712
0.572419354173405	0.572419354173405	0.305965313818242	0.305965313818242
0.545150060297299	0.545150060297299	0.219379171126788	0.219379171126788
0.553188985081585	0.554292366914722	0.276728434467881	0.277478098040967
0.571158346364106	0.571158346364106	0.258736508713812	0.258736508713812
0.55350423703391	0.55350423703391	0.275603939108251	0.275603939108251
0.55476524484321	0.55476524484321	0.234747274375055	0.234747274375055
0.563277047555983	0.563277047555983	0.227250638644193	0.227250638644193
0.554292366914722	0.554292366914722	0.269231798737019	0.269231798737019
0.546726320058924	0.546726320058924	0.280476752333312	0.280476752333312
0.534116241965927	0.534116241965927	0.219379171126788	0.219379171126788
0.583137920552453	0.583137920552453	0.230624124723081	0.230624124723081
0.898389872877378	0.898389872877378	0.764759420546983	0.764759420546983
0.875376480357658	0.87742561804777	0.696540035396141	0.698414194328856
0.620968154831444	0.622544414593069	0.830729814978567	0.832229142124739
0.688747324581303	0.690638836295252	0.765883915906612	0.767008411266242
0.540578906988588	0.544361930416487	0.783501009874137	0.790247982031913
0.485725067284051	0.485725067284051	0.860716357902014	0.860716357902014
0.525446813276992	0.526392569133966	0.754638962310319	0.755763457669949
0.517723140445031	0.522451919729905	0.755388625883406	0.752015139804518
0.520087530087468	0.523555301563042	0.75951177553538	0.755763457669949
0.504324932471222	0.516146880683406	0.782001682727965	0.761011102681552
