x	y	group
0.0454545454545455	0.191793474782556	1
0.146464646464646	0.239445358976871	1
0.247474747474748	0.260123834259467	1
0.348484848484849	0.304934721914333	1
0.44949494949495	0.342025918526344	1
0.550505050505051	0.40898022938149	1
0.651515151515152	0.434539770149425	1
0.752525252525253	0.462974198978274	1
0.853535353535354	0.498357069216306	1
0.954545454545455	0.5602188557705	1
0.0454545454545455	0.158830789093157	2
0.146464646464646	0.233060022794501	2
0.247474747474748	0.283235087683359	2
0.348484848484849	0.329637381308148	2
0.44949494949495	0.40803743333022	2
0.550505050505051	0.455258891321243	2
0.651515151515152	0.510521639873071	2
0.752525252525253	0.603167204341412	2
0.853535353535354	0.656545487056718	2
0.954545454545455	0.708258570471096	2
0.0454545454545455	0.242059144425209	3
0.146464646464646	0.276169689291556	3
0.247474747474748	0.318010803125329	3
0.348484848484849	0.361825753039828	3
0.44949494949495	0.432544138380632	3
0.550505050505051	0.453216014210675	3
0.651515151515152	0.498885891934432	3
0.752525252525253	0.559930280353138	3
0.853535353535354	0.616952405064861	3
0.954545454545455	0.652600388330695	3
0.0454545454545455	0.171169353191477	4
0.146464646464646	0.187794945425486	4
0.247474747474748	0.26593449981275	4
0.348484848484849	0.300490207031207	4
0.44949494949495	0.344043583342793	4
0.550505050505051	0.409155157674205	4
0.651515151515152	0.433637058579369	4
0.752525252525253	0.497798947893118	4
0.853535353535354	0.509795144289332	4
0.954545454545455	0.572469058691425	4
0.0454545454545455	0.229364715594388	5
0.146464646464646	0.302390283310939	5
0.247474747474748	0.38090590839686	5
0.348484848484849	0.503228105487917	5
0.44949494949495	0.547194342672703	5
0.550505050505051	0.596653946054977	5
0.651515151515152	0.684851870772002	5
0.752525252525253	0.789519066362302	5
0.853535353535354	0.852290269579604	5
0.954545454545455	0.934261711194391	5
0.0454545454545455	0.230070261697951	6
0.146464646464646	0.31853408011064	6
0.247474747474748	0.381115058075997	6
0.348484848484849	0.424034963696674	6
0.44949494949495	0.500983234057315	6
0.550505050505051	0.559288439438027	6
0.651515151515152	0.628751113361687	6
0.752525252525253	0.690867628463711	6
0.853535353535354	0.751879532580073	6
0.954545454545455	0.810329031168735	6
0.0454545454545455	0.146917432484604	7
0.146464646464646	0.176284905898233	7
0.247474747474748	0.214690324100769	7
0.348484848484849	0.269425280270774	7
0.44949494949495	0.334626456449343	7
0.550505050505051	0.372660409533428	7
0.651515151515152	0.388221682350911	7
0.752525252525253	0.434981306052871	7
0.853535353535354	0.501724127585023	7
0.954545454545455	0.531398045334522	7
0.0454545454545455	0.214694962039838	8
0.146464646464646	0.242880198994827	8
0.247474747474748	0.320367740937378	8
0.348484848484849	0.379142020008417	8
0.44949494949495	0.419572478764086	8
0.550505050505051	0.492938590440007	8
0.651515151515152	0.541332997377978	8
0.752525252525253	0.605735892334635	8
0.853535353535354	0.649389491623835	8
0.954545454545455	0.722598029438631	8
0.0454545454545455	0.072596969773005	9
0.146464646464646	0.0962897314838932	9
0.247474747474748	0.124808905245604	9
0.348484848484849	0.175856028591712	9
0.44949494949495	0.218985623489885	9
0.550505050505051	0.276005155152969	9
0.651515151515152	0.301379655257015	9
0.752525252525253	0.319389608076405	9
0.853535353535354	0.372726377525814	9
0.954545454545455	0.385477554092694	9
0.0454545454545455	0.0835669637219358	10
0.146464646464646	0.122600665631555	10
0.247474747474748	0.13790938021731	10
0.348484848484849	0.172479905286184	10
0.44949494949495	0.224545903504261	10
0.550505050505051	0.210260630328335	10
0.651515151515152	0.265974213131173	10
0.752525252525253	0.276959451364642	10
0.853535353535354	0.303485294212398	10
0.954545454545455	0.317609370060632	10
0.0454545454545455	0.142123198016083	11
0.146464646464646	0.184249708821828	11
0.247474747474748	0.227480214660088	11
0.348484848484849	0.256966664528258	11
0.44949494949495	0.290440501401056	11
0.550505050505051	0.336532666106622	11
0.651515151515152	0.381779219357882	11
0.752525252525253	0.385616522340099	11
0.853535353535354	0.422299019304061	11
0.954545454545455	0.469696643319164	11
0.0454545454545455	0.224202604183919	12
0.146464646464646	0.253039784371928	12
0.247474747474748	0.306090567303987	12
0.348484848484849	0.359466931107389	12
0.44949494949495	0.385745653962798	12
0.550505050505051	0.447162979371969	12
0.651515151515152	0.499738706156654	12
0.752525252525253	0.550494574491231	12
0.853535353535354	0.581507647827144	12
0.954545454545455	0.641100438258754	12
0.0454545454545455	0.130541312205538	13
0.146464646464646	0.155870472760681	13
0.247474747474748	0.168408069198812	13
0.348484848484849	0.196320779600214	13
0.44949494949495	0.242146133330863	13
0.550505050505051	0.268033189159973	13
0.651515151515152	0.30977530863822	13
0.752525252525253	0.356545296223821	13
0.853535353535354	0.385799295532551	13
0.954545454545455	0.395491871076968	13
0.0454545454545455	0.154968170351677	14
0.146464646464646	0.213339896415441	14
0.247474747474748	0.252756117967564	14
0.348484848484849	0.306670346746404	14
0.44949494949495	0.346356839772386	14
0.550505050505051	0.401002910404653	14
0.651515151515152	0.462719112625342	14
0.752525252525253	0.521692336512954	14
0.853535353535354	0.566449391270978	14
0.954545454545455	0.608402290963166	14
0.0454545454545455	0.127651901669555	15
0.146464646464646	0.184642856611789	15
0.247474747474748	0.245287845189553	15
0.348484848484849	0.311561299067819	15
0.44949494949495	0.34523712214189	15
0.550505050505051	0.384852769064709	15
0.651515151515152	0.457329169047272	15
0.752525252525253	0.491201370863623	15
0.853535353535354	0.556966716899911	15
0.954545454545455	0.608515333008627	15
0.0454545454545455	0.165741827970774	16
0.146464646464646	0.253169138795321	16
0.247474747474748	0.291221698841091	16
0.348484848484849	0.352387709554052	16
0.44949494949495	0.428665320328737	16
0.550505050505051	0.470682218430631	16
0.651515151515152	0.533163903725052	16
0.752525252525253	0.586061475506555	16
0.853535353535354	0.665490573968912	16
0.954545454545455	0.715050405511834	16
0.0454545454545455	0.255822314455249	17
0.146464646464646	0.310539159993678	17
0.247474747474748	0.370432477242996	17
0.348484848484849	0.426874990399712	17
0.44949494949495	0.495728579391186	17
0.550505050505051	0.551135892999998	17
0.651515151515152	0.622135740938277	17
0.752525252525253	0.667999158620773	17
0.853535353535354	0.722132292282748	17
0.954545454545455	0.787696593256058	17
0.0454545454545455	0.196472089092999	18
0.146464646464646	0.23651264367076	18
0.247474747474748	0.253460136719982	18
0.348484848484849	0.255631045358928	18
0.44949494949495	0.332236388261881	18
0.550505050505051	0.354984789876694	18
0.651515151515152	0.397801228336047	18
0.752525252525253	0.445901016808853	18
0.853535353535354	0.460917298331561	18
0.954545454545455	0.489253714650954	18
0.0454545454545455	0.162266439080446	19
0.146464646464646	0.180322491710966	19
0.247474747474748	0.239159431131764	19
0.348484848484849	0.302304101597055	19
0.44949494949495	0.351376472405408	19
0.550505050505051	0.424051260259379	19
0.651515151515152	0.480379175504445	19
0.752525252525253	0.539068565489168	19
0.853535353535354	0.590621348367477	19
0.954545454545455	0.625540000068566	19
0.0454545454545455	0.308177696341185	20
0.146464646464646	0.36091332170356	20
0.247474747474748	0.417069685208286	20
0.348484848484849	0.471261414344589	20
0.44949494949495	0.497852581605363	20
0.550505050505051	0.563667129661196	20
0.651515151515152	0.65701354142076	20
0.752525252525253	0.713256970190875	20
0.853535353535354	0.763914919114756	20
0.954545454545455	0.797524043348224	20
0.0454545454545455	0.245876896997878	21
0.146464646464646	0.336609456474789	21
0.247474747474748	0.380256705452527	21
0.348484848484849	0.404486665146558	21
0.44949494949495	0.477729099233033	21
0.550505050505051	0.547713786324254	21
0.651515151515152	0.614675125899277	21
0.752525252525253	0.670304321743002	21
0.853535353535354	0.712080485623301	21
0.954545454545455	0.782388841479044	21
0.0454545454545455	0.241409397859153	22
0.146464646464646	0.307473413276715	22
0.247474747474748	0.326443117740699	22
0.348484848484849	0.380518550200742	22
0.44949494949495	0.426819418830825	22
0.550505050505051	0.463049526480349	22
0.651515151515152	0.504842341844307	22
0.752525252525253	0.547139252068649	22
0.853535353535354	0.607440803274903	22
0.954545454545455	0.648071467195697	22
0.0454545454545455	0.224495010980171	23
0.146464646464646	0.281447284770482	23
0.247474747474748	0.323778138007272	23
0.348484848484849	0.338476946190469	23
0.44949494949495	0.375022902899063	23
0.550505050505051	0.417945544344528	23
0.651515151515152	0.444471571991866	23
0.752525252525253	0.497374805076939	23
0.853535353535354	0.529769807293494	23
0.954545454545455	0.570285235462002	23
0.0454545454545455	0.131271646589495	24
0.146464646464646	0.201267131553033	24
0.247474747474748	0.226521344297438	24
0.348484848484849	0.27860906529174	24
0.44949494949495	0.320048727067753	24
0.550505050505051	0.411279313382129	24
0.651515151515152	0.473027090701854	24
0.752525252525253	0.519331843194883	24
0.853535353535354	0.581297727016498	24
0.954545454545455	0.623056048492142	24
0.0454545454545455	0.265609431656506	25
0.146464646464646	0.301979430370402	25
0.247474747474748	0.384010450584708	25
0.348484848484849	0.433422180891298	25
0.44949494949495	0.500595870214324	25
0.550505050505051	0.543387395302195	25
0.651515151515152	0.58809901634732	25
0.752525252525253	0.672955295527225	25
0.853535353535354	0.718740944706266	25
0.954545454545455	0.782860635194607	25
0.0454545454545455	0.186835050825301	26
0.146464646464646	0.220722683141925	26
0.247474747474748	0.277775701316408	26
0.348484848484849	0.318609208584731	26
0.44949494949495	0.364631582531154	26
0.550505050505051	0.43976711341046	26
0.651515151515152	0.480327250986873	26
0.752525252525253	0.500832720136637	26
0.853535353535354	0.588001884671081	26
0.954545454545455	0.603775858237381	26
0.0454545454545455	0.192479675447838	27
0.146464646464646	0.23790156576821	27
0.247474747474748	0.264790194321387	27
0.348484848484849	0.342429737677338	27
0.44949494949495	0.345067333215087	27
0.550505050505051	0.390574206416868	27
0.651515151515152	0.413954926403886	27
0.752525252525253	0.439139716580505	27
0.853535353535354	0.480086920242528	27
0.954545454545455	0.531939407436804	27
0.0454545454545455	0.129955809432385	28
0.146464646464646	0.149527752156451	28
0.247474747474748	0.162797381805702	28
0.348484848484849	0.178329929649371	28
0.44949494949495	0.152550276034333	28
0.550505050505051	0.155701292370958	28
0.651515151515152	0.200684597540011	28
0.752525252525253	0.218443533488959	28
0.853535353535354	0.217024375492414	28
0.954545454545455	0.239539075635058	28
0.0454545454545455	0.21507200666901	29
0.146464646464646	0.231280117877938	29
0.247474747474748	0.267995366906879	29
0.348484848484849	0.298943159532321	29
0.44949494949495	0.353940504964163	29
0.550505050505051	0.362003096536429	29
0.651515151515152	0.380149348854138	29
0.752525252525253	0.408895209381166	29
0.853535353535354	0.433968201521169	29
0.954545454545455	0.503402699572102	29
0.0454545454545455	0.152439454610629	30
0.146464646464646	0.200925283059804	30
0.247474747474748	0.22398800434844	30
0.348484848484849	0.268391957144268	30
0.44949494949495	0.309719874019167	30
0.550505050505051	0.3311586382054	30
0.651515151515152	0.39825577387826	30
0.752525252525253	0.425388748597763	30
0.853535353535354	0.466258164506274	30
0.954545454545455	0.526659708899927	30
0.0454545454545455	0.255840855077532	31
0.146464646464646	0.332330313838057	31
0.247474747474748	0.371961127150068	31
0.348484848484849	0.434059473122559	31
0.44949494949495	0.488779212874104	31
0.550505050505051	0.520662669197113	31
0.651515151515152	0.570263021387681	31
0.752525252525253	0.653594866006104	31
0.853535353535354	0.695030950756332	31
0.954545454545455	0.76393815035446	31
0.0454545454545455	0.226501308667407	32
0.146464646464646	0.279545571027739	32
0.247474747474748	0.309755973316627	32
0.348484848484849	0.371278042178355	32
0.44949494949495	0.389742299420865	32
0.550505050505051	0.446789848599227	32
0.651515151515152	0.477949543735464	32
0.752525252525253	0.53874041170753	32
0.853535353535354	0.572590409611649	32
0.954545454545455	0.604564887574854	32
0.0454545454545455	0.237897841994548	33
0.146464646464646	0.244628038703051	33
0.247474747474748	0.250483535118092	33
0.348484848484849	0.291911170657201	33
0.44949494949495	0.284901209661126	33
0.550505050505051	0.325481351540182	33
0.651515151515152	0.368167579138639	33
0.752525252525253	0.391360314406172	33
0.853535353535354	0.436497443076068	33
0.954545454545455	0.453674138569689	33
0.0454545454545455	0.23114314215136	34
0.146464646464646	0.282525011460141	34
0.247474747474748	0.334727738611954	34
0.348484848484849	0.387184508891321	34
0.44949494949495	0.39891807356899	34
0.550505050505051	0.440972435824848	34
0.651515151515152	0.471752477629665	34
0.752525252525253	0.552585211759309	34
0.853535353535354	0.570171889287017	34
0.954545454545455	0.616835907705955	34
0.0454545454545455	0.180028559400791	35
0.146464646464646	0.218557847851263	35
0.247474747474748	0.276299821712704	35
0.348484848484849	0.310377997716913	35
0.44949494949495	0.362388558085228	35
0.550505050505051	0.391416853198864	35
0.651515151515152	0.435329817625762	35
0.752525252525253	0.490766860056576	35
0.853535353535354	0.523491698755884	35
0.954545454545455	0.573143580054974	35
0.0454545454545455	0.189978589245613	36
0.146464646464646	0.198148636888181	36
0.247474747474748	0.251808987626722	36
0.348484848484849	0.281548587985658	36
0.44949494949495	0.322933860933086	36
0.550505050505051	0.383849273204094	36
0.651515151515152	0.42193680081181	36
0.752525252525253	0.446383016627061	36
0.853535353535354	0.52272160587247	36
0.954545454545455	0.551743754931308	36
0.0454545454545455	0.197541472844007	37
0.146464646464646	0.240316328932707	37
0.247474747474748	0.239295220239383	37
0.348484848484849	0.250842649176218	37
0.44949494949495	0.274327838345841	37
0.550505050505051	0.280767101402972	37
0.651515151515152	0.337361172159854	37
0.752525252525253	0.329958438911252	37
