x	xend	y	yend
0.670462711346457	0.671250841227269	0.31908442634725	0.319834089920336
0.670462711346457	0.671250841227269	0.31908442634725	0.319834089920336
0.654700113730211	0.668255947680183	0.287973388064173	0.298093846300837
0.631844347186654	0.632790103043628	0.266607976231217	0.267357639804303
0.666679687918558	0.666679687918558	0.270356294096648	0.270356294096648
0.6488679526122	0.6488679526122	0.411667877623393	0.411667877623393
0.62522405618783	0.630740965353517	0.371186044676739	0.374184698969084
0.643666295398838	0.646030685041275	0.387303811498092	0.392926288296238
0.658640763134272	0.65911364106276	0.370436381103653	0.371560876463282
0.655645869587186	0.655645869587186	0.338575679247491	0.338575679247491
0.633105354995953	0.63546974463839	0.326581062078112	0.328455221010827
0.664630550228446	0.670935589274944	0.311587790616388	0.317210267414534
0.653911983849399	0.653911983849399	0.341574333539835	0.341574333539835
0.655172991658698	0.655172991658698	0.290597210569975	0.290597210569975
0.662266160586009	0.662266160586009	0.369311885744024	0.369311885744024
0.617658009332032	0.623647796426206	0.31795993098762	0.322832744212681
0.628849453639567	0.630425713401192	0.332203538876258	0.335577024955146
0.634681614757578	0.635942622566878	0.325456566718482	0.326581062078112
0.245345453636296	0.246133583517108	0.355443109641929	0.361815250013162
0.244242071803159	0.244242071803159	0.329204884583913	0.329204884583913
0.262684311014167	0.262684311014167	0.306714977391328	0.306714977391328
0.576675255529792	0.580615904933853	0.433408121242892	0.43678160732178
0.543731426511837	0.543731426511837	0.451025215210417	0.451025215210417
0.571315972340268	0.572419354173405	0.42591148551203	0.427785644444746
0.551927977272285	0.554292366914722	0.388428306857721	0.390302465790437
0.566902445007719	0.568005826840856	0.446152401985357	0.447276897344986
0.566902445007719	0.568163452817019	0.396674606161669	0.398548765094385
0.550351717510661	0.550824595439148	0.340449838180206	0.341199501753292
0.547199197987412	0.551455099343798	0.443528579479555	0.449900719850788
0.547672075915899	0.551455099343798	0.459271514514365	0.46714298203177
0.550824595439148	0.559336398151921	0.412417541196479	0.42103867228697
0.529387462681053	0.530175592561865	0.469766804537572	0.470891299897201
0.541209410893238	0.544046678464162	0.463019832379796	0.471640963470287
0.552716107153098	0.555868626676347	0.460396009873995	0.471640963470287
0.527811202919429	0.530648470490353	0.399673260454014	0.404171241892531
0.576832881505954	0.576832881505954	0.459646346300908	0.459646346300908
0.552716107153098	0.561070283889708	0.460396009873995	0.476513776695347
0.53301286013279	0.539002647226963	0.432283625883263	0.439030598041038
0.546883946035086	0.549878839582173	0.455523196648934	0.45739735558165
0.548302579820549	0.550036465558336	0.45739735558165	0.464144327739425
0.57273460612573	0.578409141267579	0.430409466950547	0.442404084119926
0.569582086602481	0.570843094411781	0.439780261614124	0.44165442054684
0.550351717510661	0.550351717510661	0.347946473911068	0.347946473911068
0.565326185246095	0.565326185246095	0.407169896184876	0.408669223331048
0.161015556389379	0.161015556389379	0.346821978551438	0.346821978551438
0.379327533374389	0.380903793136014	0.497879188528303	0.500877842820648
0.356471766830832	0.356471766830832	0.575469368342723	0.575469368342723
0.394617253062148	0.394617253062148	0.566473405465689	0.566473405465689
0.392725741348198	0.393829123181336	0.529739890384466	0.530864385744095
0.39666639075226	0.39666639075226	0.532363712890268	0.532363712890268
0.395878260871447	0.395878260871447	0.532363712890268	0.532363712890268
0.398715528442372	0.398715528442372	0.578468022635068	0.578468022635068
0.397454520633072	0.397454520633072	0.574719704769637	0.574719704769637
0.391937611467386	0.391937611467386	0.626446491312583	0.626446491312583
0.356944644759319	0.356944644759319	0.606580406625799	0.606580406625799
0.39540538294296	0.39540538294296	0.576593863702352	0.576593863702352
0.393829123181336	0.393829123181336	0.598334107321851	0.598334107321851
0.867968059478022	0.867968059478022	0.674050128203555	0.674050128203555
0.720903023718445	0.720903023718445	0.136166514514222	0.136166514514222
0.745807927952114	0.745807927952114	0.0780675876000434	0.0780675876000434
0.727680940693431	0.727680940693431	0.253488863702209	0.253488863702209
0.726104680931806	0.729730078383543	0.160530580639523	0.162404739572238
0.71034208331556	0.71034208331556	0.14928562704323	0.14928562704323
0.743443538309677	0.743443538309677	0.138790337020024	0.138790337020024
0.678028758202255	0.678028758202255	0.245992227971347	0.245992227971347
0.727208062764943	0.728153818621918	0.219754002913331	0.221253330059504
0.727680940693431	0.727680940693431	0.171775534235816	0.171775534235816
0.671250841227269	0.672038971108082	0.319834089920336	0.322457912426138
0.718223382123683	0.719011512004495	0.259111340500355	0.259111340500355
0.686698186891191	0.687801568724328	0.382430998273032	0.38467998899229
0.707662441720798	0.713179350886485	0.284225070198742	0.284225070198742
0.674088108798194	0.675191490631331	0.304840818458612	0.305965313818242
0.684018545296429	0.693318477890014	0.287223724491087	0.287223724491087
0.683545667367941	0.684333797248754	0.302966659525897	0.304840818458612
0.699308264984188	0.699781142912675	0.290597210569975	0.290597210569975
0.668571199632507	0.668886451584833	0.367437726811308	0.368562222170938
0.666206809990071	0.670462711346457	0.411667877623393	0.412792372983022
0.689535454462115	0.690323584342927	0.332953202449344	0.334077697808973
0.689377828485953	0.690323584342927	0.310463295256759	0.311587790616388
0.672196597084244	0.672196597084244	0.31421161312219	0.31421161312219
0.193328881502683	0.193328881502683	0.726526578319588	0.726526578319588
0.198057660787557	0.199633920549182	0.722778260454157	0.723902755813786
0.590546341432089	0.590546341432089	0.614077042356661	0.614077042356661
0.607097068929147	0.607097068929147	0.636566949549246	0.636566949549246
0.600319151954161	0.600319151954161	0.542859002913474	0.542859002913474
0.589442959598951	0.589442959598951	0.680422268574788	0.680422268574788
0.626800315949455	0.626800315949455	0.629819977391471	0.629819977391471
0.610722466380884	0.611510596261696	0.663554838180349	0.664679333539978
0.599531022073349	0.599531022073349	0.579217686208154	0.579217686208154
0.589442959598951	0.589442959598951	0.59458578945642	0.59458578945642
0.611037718333209	0.611037718333209	0.580342181567783	0.580342181567783
0.593383609003013	0.59448699083615	0.592336798737162	0.594210957669877
0.629637583520379	0.631056217305841	0.612952546997032	0.612952546997032
0.620180024950632	0.631213843282004	0.653434379943685	0.652309884584056
0.583926050433265	0.583926050433265	0.56422441474643	0.56422441474643
0.586920943980352	0.621598658736094	0.57022172333112	0.57397004119655
0.615293619689595	0.620968154831444	0.56909722797149	0.564599246532973
0.620180024950632	0.634366362805253	0.653434379943685	0.645937744212824
0.62837657571108	0.62837657571108	0.606580406625799	0.606580406625799
0.59448699083615	0.624908804235505	0.52411741358632	0.542109339340388
0.603471671477411	0.607097068929147	0.631694136324186	0.642189426347393
0.5963785025501	0.597166632430912	0.537236526115328	0.539860348621129
0.569739712578644	0.596851380478587	0.600208266254567	0.662805174607263
0.57399561393503	0.592910731074526	0.591587135164076	0.586714321939016
0.620968154831444	0.622859666545393	0.605830743052713	0.607330070198885
0.62837657571108	0.630268087425029	0.674050128203555	0.6770487824959
0.571631224292593	0.596536128526262	0.592336798737162	0.644813248853194
0.619234269093657	0.627903697782592	0.595335453029507	0.599833434468024
0.616081749570408	0.623174918497718	0.552979461150138	0.555228451869396
0.613717359927971	0.629164705591892	0.619699519154807	0.622698173447152
0.5963785025501	0.5963785025501	0.669177314978495	0.669177314978495
0.615293619689595	0.616554627498895	0.520369095720889	0.521118759293975
0.645242555160463	0.645242555160463	0.600208266254567	0.600208266254567
0.645242555160463	0.645242555160463	0.614826705929747	0.614826705929747
0.660689900824384	0.660689900824384	0.54473316184619	0.54473316184619
0.662739038514496	0.662739038514496	0.549231143284707	0.549231143284707
0.660217022895897	0.660217022895897	0.652684716370599	0.652684716370599
0.644927303208138	0.644927303208138	0.6309444727511	0.6309444727511
0.645242555160463	0.645242555160463	0.600208266254567	0.600208266254567
0.673772856845869	0.680077895892367	0.609579060918144	0.611453219850859
0.673772856845869	0.674088108798194	0.609579060918144	0.61032872449123
0.632317225115141	0.632317225115141	0.654184043516772	0.654184043516772
0.664315298276121	0.674876238679006	0.660181352101461	0.661680679247633
0.668571199632507	0.668571199632507	0.615951201289377	0.615951201289377
0.66809832170402	0.66809832170402	0.629819977391471	0.629819977391471
0.632317225115141	0.632317225115141	0.54360866648656	0.54360866648656
0.664315298276121	0.674088108798194	0.660181352101461	0.660931015674547
0.655645869587186	0.655645869587186	0.620449182727894	0.620449182727894
0.640986653804076	0.643035791494189	0.536112030755698	0.536486862542241
