colour	fill	x	y
#FF0000	#FF0000	0.619047619047619	0.577171485406145
#0000FF	#0000FF	0.380952380952381	0.244497799142712
#0000FF	#0000FF	0.619047619047619	0.464604825258332
#0000FF	#0000FF	0.380952380952381	0.484420852080939
#FF0000	#FF0000	0.380952380952381	0.381523342764699
#FF0000	#FF0000	0.142857142857143	0.0454545454545455
#FF0000	#FF0000	0.619047619047619	0.582146747108576
#0000FF	#0000FF	0.380952380952381	0.419910943243529
#FF0000	#FF0000	0.380952380952381	0.260232113474061
#0000FF	#0000FF	0.619047619047619	0.487114919690311
#FF0000	#FF0000	0.857142857142857	0.893219296979104
#0000FF	#0000FF	0.619047619047619	0.592862867139007
#FF0000	#FF0000	0.380952380952381	0.334671982783821
#0000FF	#0000FF	0.619047619047619	0.465359182486088
#0000FF	#0000FF	0.857142857142857	0.758240460042886
#FF0000	#FF0000	0.619047619047619	0.601126185747739
#FF0000	#FF0000	0.380952380952381	0.340731975057638
#0000FF	#0000FF	0.142857142857143	0.201827907741539
#0000FF	#0000FF	0.619047619047619	0.452436034022085
#0000FF	#0000FF	0.857142857142857	0.954545454545455
#FF0000	#FF0000	0.619047619047619	0.580111675713931
#0000FF	#0000FF	0.857142857142857	0.674869277425741
#FF0000	#FF0000	0.619047619047619	0.499527917136903
#FF0000	#FF0000	0.619047619047619	0.558621511736065
#FF0000	#FF0000	0.619047619047619	0.611376172466642
#0000FF	#0000FF	0.380952380952381	0.252397495526269
#FF0000	#FF0000	0.619047619047619	0.584685043962857
#0000FF	#0000FF	0.380952380952381	0.265866547282471
#FF0000	#FF0000	0.857142857142857	0.768167517006967
#0000FF	#0000FF	0.619047619047619	0.530523516687431
#FF0000	#FF0000	0.380952380952381	0.309100866823603
#FF0000	#FF0000	0.619047619047619	0.466013724946025
#FF0000	#FF0000	0.380952380952381	0.346317904767019
#FF0000	#FF0000	0.619047619047619	0.610038933343891
#FF0000	#FF0000	0.142857142857143	0.09866569652646
#FF0000	#FF0000	0.619047619047619	0.556230761892559
#FF0000	#FF0000	0.619047619047619	0.5637728339671
#FF0000	#FF0000	0.380952380952381	0.281032510696881
#FF0000	#FF0000	0.380952380952381	0.374434725985801
#0000FF	#0000FF	0.619047619047619	0.737862899441832
#0000FF	#0000FF	0.619047619047619	0.532968607982104
#0000FF	#0000FF	0.380952380952381	0.222815042985361
#0000FF	#0000FF	0.857142857142857	0.733737623006445
#FF0000	#FF0000	0.619047619047619	0.574102764810373
#FF0000	#FF0000	0.380952380952381	0.315487397180593
#0000FF	#0000FF	0.619047619047619	0.498238967320065
#0000FF	#0000FF	0.857142857142857	0.732260656920556
#FF0000	#FF0000	0.857142857142857	0.790277802674175
#FF0000	#FF0000	0.142857142857143	0.0819540835269443
#FF0000	#FF0000	0.619047619047619	0.559419885037287
#FF0000	#FF0000	0.857142857142857	0.726558494146291
#0000FF	#0000FF	0.619047619047619	0.571549544502131
#0000FF	#0000FF	0.857142857142857	0.766094663356753
#FF0000	#FF0000	0.380952380952381	0.344223272864655
#0000FF	#0000FF	0.380952380952381	0.40729106623501
#FF0000	#FF0000	0.619047619047619	0.58277380619217
#FF0000	#FF0000	0.380952380952381	0.380572599039946
#0000FF	#0000FF	0.619047619047619	0.439015992045403
#0000FF	#0000FF	0.380952380952381	0.366627598542074
#FF0000	#FF0000	0.380952380952381	0.326064245650385
#FF0000	#FF0000	0.380952380952381	0.314869104192253
#0000FF	#0000FF	0.619047619047619	0.439607620215682
#0000FF	#0000FF	0.380952380952381	0.208053569036448
#0000FF	#0000FF	0.619047619047619	0.472553804796197
#FF0000	#FF0000	0.380952380952381	0.313101090942908
#0000FF	#0000FF	0.619047619047619	0.557107164973242
#FF0000	#FF0000	0.380952380952381	0.270444805627519
#FF0000	#FF0000	0.619047619047619	0.523919205512756
#0000FF	#0000FF	0.619047619047619	0.4250983519204
#FF0000	#FF0000	0.380952380952381	0.340280201989655
#FF0000	#FF0000	0.380952380952381	0.411486901527879
#0000FF	#0000FF	0.619047619047619	0.675346669309314
#0000FF	#0000FF	0.619047619047619	0.706216369926586
#0000FF	#0000FF	0.142857142857143	0.157648489948453
#FF0000	#FF0000	0.380952380952381	0.349933835529976
#FF0000	#FF0000	0.380952380952381	0.414775037821457
#0000FF	#0000FF	0.857142857142857	0.718595766242975
#FF0000	#FF0000	0.380952380952381	0.307475703732888
#0000FF	#0000FF	0.619047619047619	0.470405389416876
#FF0000	#FF0000	0.619047619047619	0.647416048059352
#0000FF	#0000FF	0.619047619047619	0.417217967393432
#0000FF	#0000FF	0.142857142857143	0.213586301207308
#FF0000	#FF0000	0.380952380952381	0.376670240948954
#FF0000	#FF0000	0.857142857142857	0.891155017265742
#FF0000	#FF0000	0.380952380952381	0.329593364990114
#0000FF	#0000FF	0.142857142857143	0.129155742846211
#FF0000	#FF0000	0.619047619047619	0.574725926520013
#FF0000	#FF0000	0.619047619047619	0.573584631896429
#0000FF	#0000FF	0.619047619047619	0.435598662422519
#0000FF	#0000FF	0.142857142857143	0.149161551036112
#FF0000	#FF0000	0.380952380952381	0.320497539746417
#FF0000	#FF0000	0.380952380952381	0.417099313486135
#0000FF	#0000FF	0.380952380952381	0.380778698930445
#0000FF	#0000FF	0.142857142857143	0.171566870671883
#FF0000	#FF0000	0.380952380952381	0.295915196379569
#FF0000	#FF0000	0.857142857142857	0.735297486822449
#0000FF	#0000FF	0.380952380952381	0.180935175615984
#0000FF	#0000FF	0.619047619047619	0.648984492905752
#0000FF	#0000FF	0.380952380952381	0.217411719103803
#FF0000	#FF0000	0.380952380952381	0.25716986149222
